CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:5.1026","","urn:cite:hmt:vaimg.VA063VN_0565@0.18533530,0.63679115,0.24686809,0.09681881","urn:cite:hmt:msA.63v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1027","","urn:cite:hmt:vaimg.VA063VN_0565@0.19675755,0.70982019,0.66985999,0.03596127","urn:cite:hmt:msA.63v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1028","","urn:cite:hmt:vaimg.VA063VN_0565@0.20449521,0.72807746,0.69491525,0.05587828","urn:cite:hmt:msA.63v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1029","","urn:cite:hmt:vaimg.VA063VN_0565@0.21444363,0.76099585,0.65512159,0.03928077","urn:cite:hmt:msA.63v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1030","","urn:cite:hmt:vaimg.VA064RN_0065@0.60980103,0.47109267,0.21997052,0.07717842","urn:cite:hmt:msA.64r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1031","","urn:cite:hmt:vaimg.VA064RN_0065@0.61790715,0.54467497,0.21186441,0.09737206","urn:cite:hmt:msA.64r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1032","","urn:cite:hmt:vaimg.VA064RN_0065@0.60206338,0.63623790,0.22770818,0.06168741","urn:cite:hmt:msA.64r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1033","","urn:cite:hmt:vaimg.VA064VN_0566@0.19970523,0.11867220,0.71997052,0.04204703","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1034","","urn:cite:hmt:vaimg.VA064VN_0566@0.21223287,0.13443983,0.65438467,0.05643154","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1035","","urn:cite:hmt:vaimg.VA064VN_0566@0.17980840,0.44011065,0.22770818,0.04370678","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1036","","urn:cite:hmt:vaimg.VA064VN_0566@0.18570376,0.48049793,0.25386883,0.14329184","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1037","","urn:cite:hmt:vaimg.VA064VN_0566@0.19565217,0.61300138,0.23655122,0.12807746","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1038","","urn:cite:hmt:vaimg.VA064VN_0566@0.37067060,0.71452282,0.33124539,0.01881051","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1039","","urn:cite:hmt:vaimg.VA064VN_0566@0.20338983,0.70262794,0.71407517,0.08962656","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1040","","urn:cite:hmt:vaimg.VA064VN_0566@0.21075903,0.75131397,0.71112749,0.05255878","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1041","","urn:cite:hmt:vaimg.VA064VN_0566@0.20965365,0.78672199,0.56963891,0.03319502","urn:cite:hmt:msA.64v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1042","","urn:cite:hmt:vaimg.VA065RN_0066@0.17170228,0.11092669,0.58732498,0.03042877","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1043","","urn:cite:hmt:vaimg.VA065RN_0066@0.18054532,0.13305671,0.59064112,0.02987552","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1044","","urn:cite:hmt:vaimg.VA065RN_0066@0.17391304,0.15850622,0.59469418,0.04232365","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1045","","urn:cite:hmt:vaimg.VA065RN_0066@0.65659543,0.42683264,0.14480472,0.05421853","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1046","","urn:cite:hmt:vaimg.VA065RN_0066@0.64627856,0.47883817,0.14996315,0.07358230","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1047","","urn:cite:hmt:vaimg.VA065RN_0066@0.60943257,0.54910097,0.18754606,0.09266943","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1048","","urn:cite:hmt:vaimg.VA065RN_0066@0.59690494,0.63955740,0.19638909,0.07081604","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1049","","urn:cite:hmt:vaimg.VA065RN_0066@0.16949153,0.72033195,0.61974945,0.06445367","urn:cite:hmt:msA.65r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1050","","urn:cite:hmt:vaimg.VA065VN_0567@0.22402358,0.12143845,0.62490789,0.04094053","urn:cite:hmt:msA.65v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1051","","urn:cite:hmt:vaimg.VA065VN_0567@0.21518055,0.53526971,0.20302137,0.05366528","urn:cite:hmt:msA.65v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1052","","urn:cite:hmt:vaimg.VA065VN_0567@0.21518055,0.58948824,0.20302137,0.11562932","urn:cite:hmt:msA.65v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1053","","urn:cite:hmt:vaimg.VA065VN_0567@0.22955048,0.70235131,0.56190125,0.06196404","urn:cite:hmt:msA.65v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1054","","urn:cite:hmt:vaimg.VA066RN_0067@0.16064849,0.10954357,0.61311717,0.03623790","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1055","","urn:cite:hmt:vaimg.VA066RN_0067@0.16359617,0.13941909,0.60943257,0.02517289","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1056","","urn:cite:hmt:vaimg.VA066RN_0067@0.16654385,0.15297372,0.61016949,0.03596127","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1057","","urn:cite:hmt:vaimg.VA066RN_0067@0.16580693,0.17897649,0.61459101,0.02130014","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1058","","urn:cite:hmt:vaimg.VA066RN_0067@0.16580693,0.18561549,0.63411938,0.18921162","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1059","","urn:cite:hmt:vaimg.VA066RN_0067@0.60390567,0.37316736,0.18754606,0.02959889","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1060","","urn:cite:hmt:vaimg.VA066RN_0067@0.59911570,0.39917012,0.19675755,0.04398340","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1061","","urn:cite:hmt:vaimg.VA066RN_0067@0.59948416,0.44204703,0.20449521,0.13195021","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1062","","urn:cite:hmt:vaimg.VA066RN_0067@0.59653648,0.57455048,0.20633751,0.16735823","urn:cite:hmt:msA.66r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1063","","urn:cite:hmt:vaimg.VA066VN_0568@0.22107590,0.12835408,0.68754606,0.07468880","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1064","","urn:cite:hmt:vaimg.VA066VN_0568@0.20817981,0.18340249,0.70044215,0.19972337","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1065","","urn:cite:hmt:vaimg.VA066VN_0568@0.20486367,0.38008299,0.23139278,0.07385892","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1066","","urn:cite:hmt:vaimg.VA066VN_0568@0.21075903,0.45006916,0.22881356,0.04426003","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1067","","urn:cite:hmt:vaimg.VA066VN_0568@0.20854827,0.49017981,0.23102432,0.07634855","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1068","","urn:cite:hmt:vaimg.VA066VN_0568@0.20854827,0.55214385,0.23102432,0.08160443","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1069","","urn:cite:hmt:vaimg.VA066VN_0568@0.20891673,0.62130014,0.69749447,0.16680498","urn:cite:hmt:msA.66v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1070","","urn:cite:hmt:vaimg.VA067RN_0068@0.16875461,0.10982019,0.63227708,0.03430152","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1071","","urn:cite:hmt:vaimg.VA067RN_0068@0.16875461,0.12752420,0.63227708,0.04453665","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1072","","urn:cite:hmt:vaimg.VA067RN_0068@0.16875461,0.15159059,0.63227708,0.05006916","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1073","","urn:cite:hmt:vaimg.VA067RN_0068@0.28150332,0.17538036,0.51952837,0.04287690","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1074","","urn:cite:hmt:vaimg.VA067RN_0068@0.59985262,0.46473029,0.22512896,0.05809129","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1075","","urn:cite:hmt:vaimg.VA067RN_0068@0.62453943,0.51479945,0.20044215,0.07468880","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1076","","urn:cite:hmt:vaimg.VA067RN_0068@0.16728077,0.58699862,0.63633014,0.26002766","urn:cite:hmt:msA.67r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1077","","urn:cite:hmt:vaimg.VA067VN_0569@0.21775976,0.11590595,0.58843036,0.02295989","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1078","","urn:cite:hmt:vaimg.VA067VN_0569@0.21775976,0.13333333,0.67612380,0.04813278","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1079","","urn:cite:hmt:vaimg.VA067VN_0569@0.21260133,0.17621024,0.63927782,0.01576763","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1080","","urn:cite:hmt:vaimg.VA067VN_0569@0.21260133,0.18727524,0.68201916,0.04619640","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1081","","urn:cite:hmt:vaimg.VA067VN_0569@0.21039057,0.22876902,0.21554901,0.05089903","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1082","","urn:cite:hmt:vaimg.VA067VN_0569@0.20854827,0.27275242,0.22697126,0.07136929","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1083","","urn:cite:hmt:vaimg.VA067VN_0569@0.20965365,0.54467497,0.24023581,0.07579530","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1084","","urn:cite:hmt:vaimg.VA067VN_0569@0.20781135,0.61991701,0.23397200,0.08077455","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.1085","","urn:cite:hmt:vaimg.VA067VN_0569@0.21075903,0.69764869,0.24023581,0.02876902","urn:cite:hmt:msA.67v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2000","Main scholion 1","urn:cite:hmt:vaimg.VA068RN_0069@0.16691231,0.10041494,0.52873987,0.02240664","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2001","Main scholion 2","urn:cite:hmt:vaimg.VA068RN_0069@0.17133382,0.10899032,0.63227708,0.04896266","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2002","Main scholion 3","urn:cite:hmt:vaimg.VA068RN_0069@0.17022845,0.14578147,0.62490789,0.03513140","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2003","Main scholion 4","urn:cite:hmt:vaimg.VA068RN_0069@0.16912307,0.16265560,0.65954311,0.11313970","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2004","Main scholion 5","urn:cite:hmt:vaimg.VA068RN_0069@0.60574797,0.26860304,0.21075903,0.02683264","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2005","Main scholion 6","urn:cite:hmt:vaimg.VA068RN_0069@0.59874724,0.29571231,0.22291820,0.32586445","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2006","Main scholion 7","urn:cite:hmt:vaimg.VA068RN_0069@0.60058954,0.61770401,0.20044215,0.03762102","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2007","Main scholion 8","urn:cite:hmt:vaimg.VA068RN_0069@0.15659543,0.65089903,0.65770081,0.09211618","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2008","Main scholion 9","urn:cite:hmt:vaimg.VA068RN_0069@0.15843773,0.72946058,0.64038320,0.05117566","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2009","Main scholion 10","urn:cite:hmt:vaimg.VA068RN_0069@0.15401621,0.76320885,0.63854090,0.04647303","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2010","Main scholion 11","urn:cite:hmt:vaimg.VA068RN_0069@0.15733235,0.79529737,0.62675018,0.03817427","urn:cite:hmt:msA.68r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2028","Main scholion 12","urn:cite:hmt:vaimg.VA068VN_0570@0.20154753,0.10871369,0.60261606,0.02351314","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2029","Main scholion 13","urn:cite:hmt:vaimg.VA068VN_0570@0.21333825,0.12697095,0.61256448,0.03789765","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2030","Main scholion 14","urn:cite:hmt:vaimg.VA068VN_0570@0.18680914,0.46168741,0.22844510,0.07053942","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2031","Main scholion 15","urn:cite:hmt:vaimg.VA068VN_0570@0.18238762,0.51950207,0.23323508,0.04840941","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2032","Main scholion 16","urn:cite:hmt:vaimg.VA068VN_0570@0.19307296,0.55629322,0.22365512,0.10318119","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2033","Main scholion 17","urn:cite:hmt:vaimg.VA068VN_0570@0.19970523,0.64591978,0.22955048,0.08105118","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2034","Main scholion 18","urn:cite:hmt:vaimg.VA068VN_0570@0.22291820,0.70650069,0.67428150,0.05062241","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2035","Main scholion 19","urn:cite:hmt:vaimg.VA068VN_0570@0.22347089,0.73914246,0.67372881,0.03430152","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2036","Main scholion 20","urn:cite:hmt:vaimg.VA068VN_0570@0.21241710,0.75242047,0.69123066,0.08049793","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.2037","Main scholion 21","urn:cite:hmt:vaimg.VA068VN_0570@0.57350774,0.80000000,0.14996315,0.02876902","urn:cite:hmt:msA.68v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.3001","Main Scholion 1","urn:cite:hmt:vaimg.VA075RN_0076@0.18091378,0.10456432,0.63227708,0.03983402","urn:cite:hmt:msA.75r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.3002","Main Scholion 2","urn:cite:hmt:vaimg.VA075RN_0076@0.18091378,0.13112033,0.63154016,0.06473029","urn:cite:hmt:msA.75r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.3003","Main Scholion 3","urn:cite:hmt:vaimg.VA075RN_0076@0.37619749,0.18146611,0.43330877,0.03098202","urn:cite:hmt:msA.75r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.3004","Main Scholion 4","urn:cite:hmt:vaimg.VA075RN_0076@0.63154016,0.56320885,0.18275608,0.13278008","urn:cite:hmt:msA.75r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.3005","Main Scholion 5","urn:cite:hmt:vaimg.VA075RN_0076@0.14148858,0.69930844,0.66691231,0.05200553","urn:cite:hmt:msA.75r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4000","","urn:cite:hmt:vaimg.VA075VN_0577@0.209285187914517,0.111756569847856,0.6551215917465,0.0387275242047026","urn:cite:hmt:msA.75v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4001","","urn:cite:hmt:vaimg.VA075VN_0577@0.19454679439941,0.236791147994467,0.223286661753869,0.0442600276625173","urn:cite:hmt:msA.75v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4002","","urn:cite:hmt:vaimg.VA075VN_0577@0.197494473102432,0.268879668049793,0.229918938835667,0.0442600276625173","urn:cite:hmt:msA.75v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4003","","urn:cite:hmt:vaimg.VA075VN_0577@0.192336035372144,0.413278008298755,0.219602063375092,0.0575380359612725","urn:cite:hmt:msA.75v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4004","","urn:cite:hmt:vaimg.VA075VN_0577@0.196757553426677,0.46804979253112,0.222549742078113,0.0896265560165975","urn:cite:hmt:msA.75v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4005","","urn:cite:hmt:vaimg.VA076RN_0077@0.62343404568902,0.428769017980636,0.203389830508475,0.0503457814661134","urn:cite:hmt:msA.76r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4006","","urn:cite:hmt:vaimg.VA076RN_0077@0.622697126013265,0.478008298755187,0.214443625644805,0.115076071922545","urn:cite:hmt:msA.76r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4007","","urn:cite:hmt:vaimg.VA076RN_0077@0.605747973470892,0.585338865836791,0.239130434782609,0.0343015214384509","urn:cite:hmt:msA.76r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4008","","urn:cite:hmt:vaimg.VA076RN_0077@0.604642593957259,0.613001383125864,0.221075902726603,0.0459197786998617","urn:cite:hmt:msA.76r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4009","","urn:cite:hmt:vaimg.VA076RN_0077@0.599852616064849,0.655048409405256,0.223655121591746,0.0697095435684647","urn:cite:hmt:msA.76r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4010","","urn:cite:hmt:vaimg.VA076VN_0579@0.218128224023581,0.396680497925311,0.107958732498158,0.0221300138312586","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4011","","urn:cite:hmt:vaimg.VA076VN_0579@0.173176123802506,0.412724757952974,0.223286661753869,0.0287690179806362","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4012","","urn:cite:hmt:vaimg.VA076VN_0579@0.168386145910096,0.43789764868603,0.223286661753869,0.0262793914246196","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4013","","urn:cite:hmt:vaimg.VA076VN_0579@0.168017686072218,0.460027662517289,0.223286661753869,0.0395573997233748","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4014","","urn:cite:hmt:vaimg.VA076VN_0579@0.168386145910096,0.496542185338866,0.223286661753869,0.0395573997233748","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4015","","urn:cite:hmt:vaimg.VA076VN_0579@0.163964627855564,0.531396957123098,0.223286661753869,0.0367911479944675","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4016","","urn:cite:hmt:vaimg.VA076VN_0579@0.16617538688283,0.559889349930844,0.216285924834193,0.0318118948824343","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4017","","urn:cite:hmt:vaimg.VA076VN_0579@0.18201915991157,0.576486860304288,0.206337509211496,0.0503457814661134","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4018","","urn:cite:hmt:vaimg.VA076VN_0579@0.170228445099484,0.610788381742739,0.223286661753869,0.0367911479944675","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4019","","urn:cite:hmt:vaimg.VA076VN_0579@0.183124539425203,0.634578146611342,0.204863669859985,0.0409405255878285","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4020","","urn:cite:hmt:vaimg.VA076VN_0579@0.170965364775239,0.670816044260028,0.212232866617539,0.0495159059474412","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4021","","urn:cite:hmt:vaimg.VA076VN_0579@0.180545320560059,0.710650069156293,0.690493736182756,0.0484094052558783","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4022","","urn:cite:hmt:vaimg.VA076VN_0579@0.179071481208548,0.739972337482711,0.690493736182756,0.0531120331950207","urn:cite:hmt:msA.76v"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4023","","urn:cite:hmt:vaimg.VA077RN_0078@0.173176123802506,0.101244813278008,0.644067796610169,0.0309820193637621","urn:cite:hmt:msA.77r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4024","","urn:cite:hmt:vaimg.VA077RN_0078@0.184229918938836,0.118948824343015,0.644067796610169,0.0348547717842324","urn:cite:hmt:msA.77r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4025","","urn:cite:hmt:vaimg.VA077RN_0078@0.18201915991157,0.144398340248963,0.561532792925571,0.0182572614107884","urn:cite:hmt:msA.77r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4026","","urn:cite:hmt:vaimg.VA077RN_0078@0.180545320560059,0.156569847856155,0.327192336035372,0.0204702627939142","urn:cite:hmt:msA.77r"
"urn:cts:greekLit:tlg5026.msA.hmt:5.4027","","urn:cite:hmt:vaimg.VA077RN_0078@0.175386882829772,0.163762102351314,0.652173913043478,0.0271092669432918","urn:cite:hmt:msA.77r"
