CtsUrn,Comments,VisualEvidence,FolioUrn
"urn:cts:greekLit:tlg5026.msA.hmt:6.11","Main Scholion 1","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.16138541,0.10414938,0.62785556,0.03070539","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.12","Main Scholion 2","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.32719234,0.12323651,0.47586588,0.02572614","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.13","Main Scholion 3","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.16138541,0.12863071,0.60519528,0.02904564","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.14","Main Scholion 4","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.16912307,0.14315353,0.60740604,0.03402490","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.15","Main Scholion 5","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.16746500,0.16473029,0.63338246,0.16058091","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.16","Main Scholion 6","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.61090641,0.48132780,0.17575534,0.05560166","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.17","Main Scholion 7","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.60206338,0.53029046,0.18791452,0.03900415","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.18","Main Scholion 8","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.59929993,0.56721992,0.19565217,0.06141079","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.19","Main Scholion 9","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.60537951,0.62614108,0.18459838,0.04481328","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.20","Main Scholion 10","urn:cite:hmt:vaimg.VA081RN_0082.v1@0.61643331,0.67012448,0.16138541,0.02572614","urn:cite:hmt:msA.81r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.21","Main Scholion 1","urn:cite:hmt:vaimg.VA081VN_0584.v1@0.17759764,0.60497925,0.69786293,0.14550484","urn:cite:hmt:msA.81v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.22","Main Scholion 1","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.17151805,0.08838174,0.63006632,0.03402490","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.23","Main Scholion 2","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.18201916,0.10622407,0.62619749,0.02863071","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.24","Main Scholion 3","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.18036109,0.11950207,0.62619749,0.02531120","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.25","Main Scholion 4","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.17815033,0.13029046,0.62398674,0.02738589","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.26","Main Scholion 5","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.60372144,0.43029046,0.20062638,0.13236515","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.27","Main Scholion 6","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.60206338,0.56431535,0.18459838,0.04356846","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.28","Main Scholion 7","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.60095800,0.59917012,0.20836404,0.09211618","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.29","Main Scholion 8","urn:cite:hmt:vaimg.VA082RN_0254.v1@0.15604274,0.69419087,0.64775239,0.05186722","urn:cite:hmt:msA.82r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.30","Main Scholion 1","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.15272660,0.35172891,0.23249816,0.06749654","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.31","Main Scholion 2","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.15641120,0.40179806,0.24355195,0.04038728","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.32","Main Scholion 3","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.15383198,0.43582296,0.24318349,0.04094053","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.33","Main Scholion 4","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.16083272,0.46237898,0.21260133,0.03734440","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.34","Main Scholion 5","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.16009580,0.48838174,0.23507738,0.08907331","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.35","Main Scholion 6","urn:cite:hmt:vaimg.VA082VN_0585.v1@0.17741341,0.56030429,0.21812822,0.07385892","urn:cite:hmt:msA.82v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.36","Main Scholion 1","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.15659543,0.11327801,0.61403832,0.03319502","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.37","Main Scholion 2","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.15549005,0.12987552,0.61790715,0.10373444","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.38","Main Scholion 3","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56245394,0.23278008,0.20781135,0.04785615","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.39","Main Scholion 4","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.55434783,0.27372061,0.21886514,0.10041494","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.40","Main Scholion 5","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.57092852,0.36030429,0.20965365,0.06085754","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.41","Main Scholion 6","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56319086,0.41452282,0.22660280,0.04287690","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.42","Main Scholion 7","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.57056006,0.45131397,0.23102432,0.06030429","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.43","Main Scholion 8","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56319086,0.50719225,0.21886514,0.03706777","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.44","Main Scholion 9","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56098010,0.53236515,0.21997052,0.03430152","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.45","Main Scholion 10","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56098010,0.56168741,0.24392041,0.02987552","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.46","Main Scholion 11","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56871776,0.58824343,0.21591746,0.04149378","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.47","Main Scholion 12","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.56577008,0.62171508,0.21591746,0.05311203","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.48","Main Scholion 13","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.57056006,0.65242047,0.21370671,0.07358230","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.49","Main Scholion 14","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.15512159,0.72254495,0.64056743,0.08755187","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.50","Main Scholion 15","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.16064849,0.79640387,0.63393515,0.02489627","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.51","Main Scholion 16","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.35132646,0.80843707,0.42225497,0.01452282","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.52","Main Scholion 17","urn:cite:hmt:vaimg.VA083RN_0084.v1@0.15456890,0.81839557,0.63227708,0.04232365","urn:cite:hmt:msA.83r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.53","Main Scholion 1","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19933677,0.11493776,0.63504053,0.03029046","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.54","Main Scholion 2","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19454679,0.13070539,0.65070007,0.29930844","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.55","Main Scholion 3","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19731024,0.41452282,0.20412675,0.02517289","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.56","Main Scholion 4","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19509948,0.42475795,0.21370671,0.04343015","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.57","Main Scholion 5","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19546794,0.45020747,0.21223287,0.06058091","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.58","Main Scholion 6","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.18736183,0.50082988,0.22660280,0.06777317","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.59","Main Scholion 7","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19252027,0.56030429,0.20928519,0.03264177","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.60","Main Scholion 8","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19952100,0.58990318,0.22512896,0.04370678","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.61","Main Scholion 9","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.19325718,0.62946058,0.21444363,0.02766252","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.62","Main Scholion 10","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.20652174,0.65103734,0.21425940,0.06002766","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.63","Main Scholion 11","urn:cite:hmt:vaimg.VA083VN_0586.v1@0.20467944,0.68865837,0.21333825,0.04647303","urn:cite:hmt:msA.83v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.64","Main Scholion 1","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.15567428,0.11964039,0.44325718,0.02240664","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.65","Main Scholion 2","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.16488578,0.13568465,0.33935151,0.01964039","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.66","Main Scholion 3","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.57645542,0.42337483,0.21849668,0.04204703","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.67","Main Scholion 4","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.56798084,0.46265560,0.23139278,0.02738589","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.68","Main Scholion 5","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.56834930,0.48893499,0.20817981,0.02710927","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.69","Main Scholion 6","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.57903464,0.51383126,0.21444363,0.05809129","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.70","Main Scholion 7","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.13890936,0.71203320,0.64333088,0.04481328","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.71","Main Scholion 8","urn:cite:hmt:vaimg.VA084RN_0256.v1@0.15438467,0.74481328,0.62011791,0.04398340","urn:cite:hmt:msA.84r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.72","Main Scholion 1","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.18054532,0.32918396,0.21665438,0.04398340","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.73","Main Scholion 2","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.18165070,0.36016598,0.21296979,0.02683264","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.74","Main Scholion 3","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.17796610,0.38395574,0.22881356,0.07302905","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.75","Main Scholion 4","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.18533530,0.45532503,0.21849668,0.04868603","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.76","Main Scholion 5","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.19528371,0.72005533,0.69196758,0.07219917","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.77","Main Scholion 6","urn:cite:hmt:vaimg.VA084VN_0587.v1@0.19638909,0.76901798,0.68920413,0.06390041","urn:cite:hmt:msA.84v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.78","Main Scholion 1","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.14977892,0.10553250,0.65272660,0.03195021","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.79","Main Scholion 2","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.19620486,0.12544952,0.42114959,0.01535270","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.80","Main Scholion 3","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.16912307,0.12918396,0.62785556,0.02157676","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.81","Main Scholion 4","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.33216654,0.13914246,0.44657332,0.01784232","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.82","Main Scholion 5","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.15917465,0.14868603,0.64775239,0.09377593","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.83","Main Scholion 6","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.59690494,0.24232365,0.20670597,0.03928077","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.84","Main Scholion 7","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.61348563,0.27828492,0.18975682,0.04674965","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.85","Main Scholion 8","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.59506264,0.31562932,0.19380987,0.02130014","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.86","Main Scholion 9","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.59579956,0.32337483,0.20633751,0.09737206","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.87","Main Scholion 10","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.59174650,0.42213001,0.19749447,0.05338866","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.88","Main Scholion 11","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.14480472,0.71244813,0.61901253,0.03402490","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.89","Main Scholion 12","urn:cite:hmt:vaimg.VA085RN_0257.v1@0.15585851,0.74190871,0.63338246,0.02323651","urn:cite:hmt:msA.85r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.90","Main Scholion 1","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.17538688,0.11853389,0.53389831,0.02406639","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.91","Main Scholion 2","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.17815033,0.12226833,0.70136330,0.04854772","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.92","Main Scholion 3","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.17151805,0.15795297,0.69252027,0.04107884","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.93","Main Scholion 4","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.18846721,0.41770401,0.20854827,0.06777317","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.94","Main Scholion 5","urn:cite:hmt:vaimg.VA085VN_0588.v1@0.19178335,0.47662517,0.21941783,0.26597510","urn:cite:hmt:msA.85v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.95","Main Scholion 1","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.16101695,0.10179806,0.63061901,0.03402490","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.96","Main Scholion 2","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.17317612,0.12295989,0.61624908,0.03153527","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.97","Main Scholion 3","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.17372881,0.14827109,0.62730287,0.03029046","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.98","Main Scholion 4","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.59727340,0.41203320,0.19970523,0.06307054","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.99","Main Scholion 5","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.59727340,0.47233748,0.19602063,0.02738589","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.100","Main Scholion 6","urn:cite:hmt:vaimg.VA086RN_0258.v1@0.14314665,0.72655602,0.62730287,0.03817427","urn:cite:hmt:msA.86r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.101","Main Scholion 1","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.17096536,0.11562932,0.68809875,0.03900415","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.102","Main Scholion 2","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.17630803,0.47538036,0.21389094,0.11701245","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.103","Main Scholion 3","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.18349300,0.58243430,0.20891673,0.04730290","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.104","Main Scholion 4","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.18699337,0.62600277,0.20486367,0.04426003","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.105","Main Scholion 5","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.18736183,0.66611342,0.20560059,0.04066390","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.106","Main Scholion 6","urn:cite:hmt:vaimg.VA086VN_0589.v1@0.18920413,0.69875519,0.36588062,0.05449516","urn:cite:hmt:msA.86v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.107","Main Scholion 1","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.18220339,0.10290456,0.64001474,0.02489627","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.108","Main Scholion 2","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.18275608,0.11991701,0.63559322,0.04813278","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.109","Main Scholion 3","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.61311717,0.31327801,0.19454679,0.05933610","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.110","Main Scholion 4","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.60427413,0.37427386,0.20117907,0.05560166","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.111","Main Scholion 5","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.60427413,0.42406639,0.20504790,0.09211618","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.112","Main Scholion 6","urn:cite:hmt:vaimg.VA087RN_0259.v1@0.14554164,0.70705394,0.64333088,0.14439834","urn:cite:hmt:msA.87r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.113","Main Scholion 1","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.16175387,0.11922545,0.68699337,0.04896266","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.114","Main Scholion 2","urn:cite:hmt:vaimg.VA087VN_0590.v1@0.17004422,0.41383126,0.21168018,0.11037344","urn:cite:hmt:msA.87v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.115","Main Scholion 1","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.61643331,0.50899032,0.19454679,0.09875519","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.116","Main Scholion 2","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.61532793,0.60152144,0.19012528,0.03941909","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.117","Main Scholion 3","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.16820192,0.63969571,0.63227708,0.11701245","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.118","Main Scholion 4","urn:cite:hmt:vaimg.VA088RN_0260.v1@0.16930730,0.74301521,0.61348563,0.02323651","urn:cite:hmt:msA.88r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.119","Main Scholion 1","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.16635962,0.11715076,0.69417833,0.03858921","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.120","Main Scholion 2","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.28905674,0.13582296,0.22218128,0.01867220","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.121","Main Scholion 3","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.17962417,0.13291840,0.68367723,0.03858921","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.122","Main Scholion 4","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.17999263,0.46293223,0.20965365,0.04564315","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.123","Main Scholion 5","urn:cite:hmt:vaimg.VA088VN_0591.v1@0.18570376,0.50069156,0.21886514,0.20497925","urn:cite:hmt:msA.88v"
"urn:cts:greekLit:tlg5026.msA.hmt:6.124","Main Scholion 1","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.16912307,0.10248963,0.62288136,0.04605809","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.125","Main Scholion 2","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.17851879,0.14107884,0.45817981,0.01950207","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.126","Main Scholion 3","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.60593220,0.34813278,0.20338983,0.04439834","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.127","Main Scholion 4","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.60703758,0.38962656,0.19952100,0.04771784","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.128","Main Scholion 5","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.62306559,0.43609959,0.18515107,0.02572614","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.129","Main Scholion 6","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.61366986,0.46058091,0.18238762,0.04024896","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.130","Main Scholion 7","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.62306559,0.43609959,0.18515107,0.02572614","urn:cite:hmt:msA.89r"
"urn:cts:greekLit:tlg5026.msA.hmt:6.131","Main Scholion 8","urn:cite:hmt:vaimg.VA089RN_0261.v1@0.59487841,0.58215768,0.19841562,0.10290456","urn:cite:hmt:msA.89r"
