"urn:cite:hmt:e4img.E4032r-520","Manuscript Escorialensis Ω 1.12, folio 32 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4032v-214","Manuscript Escorialensis Ω 1.12, folio 32 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4033r-519","Manuscript Escorialensis Ω 1.12, folio 33 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4033v-213","Manuscript Escorialensis Ω 1.12, folio 33 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4034r-518","Manuscript Escorialensis Ω 1.12, folio 34 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4034v-212","Manuscript Escorialensis Ω 1.12, folio 34 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4035r-517","Manuscript Escorialensis Ω 1.12, folio 35 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4035v-211","Manuscript Escorialensis Ω 1.12, folio 35 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4036r-516","Manuscript Escorialensis Ω 1.12, folio 36 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4036v-210","Manuscript Escorialensis Ω 1.12, folio 36 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4037r-515","Manuscript Escorialensis Ω 1.12, folio 37 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4037v-209","Manuscript Escorialensis Ω 1.12, folio 37 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4038r-514","Manuscript Escorialensis Ω 1.12, folio 38 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4038v-208","Manuscript Escorialensis Ω 1.12, folio 38 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4039r-513","Manuscript Escorialensis Ω 1.12, folio 39 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4039v-207","Manuscript Escorialensis Ω 1.12, folio 39 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4040r-512","Manuscript Escorialensis Ω 1.12, folio 40 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4040v-206","Manuscript Escorialensis Ω 1.12, folio 40 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4041r-511","Manuscript Escorialensis Ω 1.12, folio 41 recto","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4041v-205","Manuscript Escorialensis Ω 1.12, folio 41 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4042v-204","Manuscript Escorialensis Ω 1.12, folio 42 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4043v-203","Manuscript Escorialensis Ω 1.12, folio 43 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4044v-202","Manuscript Escorialensis Ω 1.12, folio 44 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4045v-201","Manuscript Escorialensis Ω 1.12, folio 45 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4046v-200","Manuscript Escorialensis Ω 1.12, folio 46 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4047v-199","Manuscript Escorialensis Ω 1.12, folio 47 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4048v-198","Manuscript Escorialensis Ω 1.12, folio 48 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4049v-197","Manuscript Escorialensis Ω 1.12, folio 49 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4050v-196","Manuscript Escorialensis Ω 1.12, folio 50 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4051v-194","Manuscript Escorialensis Ω 1.12, folio 51 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4051v-195","Manuscript Escorialensis Ω 1.12, folio 51 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4052v-193","Manuscript Escorialensis Ω 1.12, folio 52 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
"urn:cite:hmt:e4img.E4053v-192","Manuscript Escorialensis Ω 1.12, folio 53 verso","Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported bLicense"
