urn:cite:hmt:e3bifolio.E3-135v-136r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 135v and 136r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-136v-137r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 136v and 137r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-137v-138r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 137v and 138r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-138v-139r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 138v and 139r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-139v-140r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 139v and 140r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-13v-14r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 13v and 14r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-140v-141r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 140v and 141r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-141v-142r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 141v and 142r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-142v-143r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 142v and 143r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-143v-144r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 143v and 144r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-144v-145r-0,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 144v and 145r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-144v-145r-1,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 144v and 145r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
urn:cite:hmt:e3bifolio.E3-145v-146r,"Manuscript E3, Escorialensis 291 (Υ.i.1): bifolio spread of folios 145v and 146r.","This image is a composite created from images made available under the terms of a Creative Commons license (CC BY-NC 3.0), and is licensed under same terms."
