urn:cite:hmt:msA.1r.v1	urn:cite:hmt:compimg.Comparetti_001recto016
urn:cite:hmt:msA.1v.v1	urn:cite:hmt:compimg.Comparetti_001verso010
urn:cite:hmt:msA.4r.v1	urn:cite:hmt:compimg.Comparetti_004recto017
urn:cite:hmt:msA.4v.v1	urn:cite:hmt:compimg.Comparetti_004verso011
urn:cite:hmt:msA.6r.v1	urn:cite:hmt:compimg.Comparetti_006recto018
urn:cite:hmt:msA.6v.v1	urn:cite:hmt:compimg.Comparetti_006verso012
urn:cite:hmt:msA.8r.v1	urn:cite:hmt:compimg.Comparetti_008recto019
urn:cite:hmt:msA.8v.v1	urn:cite:hmt:compimg.Comparetti_008verso013
urn:cite:hmt:msA.9r.v1	urn:cite:hmt:compimg.Comparetti_009recto020
urn:cite:hmt:msA.9v.v1	urn:cite:hmt:compimg.Comparetti_009verso014
urn:cite:hmt:msA.12r.v1	urn:cite:hmt:compimg.Comparetti_012recto021
urn:cite:hmt:msA.12v.v1	urn:cite:hmt:compimg.Comparetti_012verso015
urn:cite:hmt:msA.13r.v1	urn:cite:hmt:compimg.Comparetti_013recto022
urn:cite:hmt:msA.13v.v1	urn:cite:hmt:compimg.Comparetti_013verso016
urn:cite:hmt:msA.14r.v1	urn:cite:hmt:compimg.Comparetti_014recto023
urn:cite:hmt:msA.14v.v1	urn:cite:hmt:compimg.Comparetti_014verso017
urn:cite:hmt:msA.15r.v1	urn:cite:hmt:compimg.Comparetti_015recto024
urn:cite:hmt:msA.15v.v1	urn:cite:hmt:compimg.Comparetti_015verso018
urn:cite:hmt:msA.16r.v1	urn:cite:hmt:compimg.Comparetti_016recto025
urn:cite:hmt:msA.16v.v1	urn:cite:hmt:compimg.Comparetti_016verso019
urn:cite:hmt:msA.17r.v1	urn:cite:hmt:compimg.Comparetti_017recto026
urn:cite:hmt:msA.17v.v1	urn:cite:hmt:compimg.Comparetti_017verso020
urn:cite:hmt:msA.18r.v1	urn:cite:hmt:compimg.Comparetti_018recto027
urn:cite:hmt:msA.18v.v1	urn:cite:hmt:compimg.Comparetti_018verso021
urn:cite:hmt:msA.19r.v1	urn:cite:hmt:compimg.Comparetti_019recto028
urn:cite:hmt:msA.19v.v1	urn:cite:hmt:compimg.Comparetti_019verso022
urn:cite:hmt:msA.20r.v1	urn:cite:hmt:compimg.Comparetti_020recto029
urn:cite:hmt:msA.20v.v1	urn:cite:hmt:compimg.Comparetti_020verso023
urn:cite:hmt:msA.21r.v1	urn:cite:hmt:compimg.Comparetti_021recto030
urn:cite:hmt:msA.21v.v1	urn:cite:hmt:compimg.Comparetti_021verso024
urn:cite:hmt:msA.22r.v1	urn:cite:hmt:compimg.Comparetti_022recto031
urn:cite:hmt:msA.22v.v1	urn:cite:hmt:compimg.Comparetti_022verso025
urn:cite:hmt:msA.23r.v1	urn:cite:hmt:compimg.Comparetti_023recto032
urn:cite:hmt:msA.23v.v1	urn:cite:hmt:compimg.Comparetti_023verso026
urn:cite:hmt:msA.24r.v1	urn:cite:hmt:compimg.Comparetti_024recto033
urn:cite:hmt:msA.24v.v1	urn:cite:hmt:compimg.Comparetti_024verso027
urn:cite:hmt:msA.25r.v1	urn:cite:hmt:compimg.Comparetti_025recto034
urn:cite:hmt:msA.25v.v1	urn:cite:hmt:compimg.Comparetti_025verso028
urn:cite:hmt:msA.26r.v1	urn:cite:hmt:compimg.Comparetti_026recto035
urn:cite:hmt:msA.26v.v1	urn:cite:hmt:compimg.Comparetti_026verso029
urn:cite:hmt:msA.27r.v1	urn:cite:hmt:compimg.Comparetti_027recto036
urn:cite:hmt:msA.27v.v1	urn:cite:hmt:compimg.Comparetti_027verso030
urn:cite:hmt:msA.28r.v1	urn:cite:hmt:compimg.Comparetti_028recto037
urn:cite:hmt:msA.28v.v1	urn:cite:hmt:compimg.Comparetti_028verso031
urn:cite:hmt:msA.29r.v1	urn:cite:hmt:compimg.Comparetti_029recto038
urn:cite:hmt:msA.29v.v1	urn:cite:hmt:compimg.Comparetti_029verso032
urn:cite:hmt:msA.30r.v1	urn:cite:hmt:compimg.Comparetti_030recto039
urn:cite:hmt:msA.30v.v1	urn:cite:hmt:compimg.Comparetti_030verso033
urn:cite:hmt:msA.31r.v1	urn:cite:hmt:compimg.Comparetti_031recto040
urn:cite:hmt:msA.31v.v1	urn:cite:hmt:compimg.Comparetti_031verso034
urn:cite:hmt:msA.32r.v1	urn:cite:hmt:compimg.Comparetti_032recto041
urn:cite:hmt:msA.32v.v1	urn:cite:hmt:compimg.Comparetti_032verso035
urn:cite:hmt:msA.33r.v1	urn:cite:hmt:compimg.Comparetti_033recto042
urn:cite:hmt:msA.33v.v1	urn:cite:hmt:compimg.Comparetti_033verso036
urn:cite:hmt:msA.34r.v1	urn:cite:hmt:compimg.Comparetti_034recto043
urn:cite:hmt:msA.34v.v1	urn:cite:hmt:compimg.Comparetti_034verso037
urn:cite:hmt:msA.35r.v1	urn:cite:hmt:compimg.Comparetti_035recto044
urn:cite:hmt:msA.35v.v1	urn:cite:hmt:compimg.Comparetti_035verso038
urn:cite:hmt:msA.36r.v1	urn:cite:hmt:compimg.Comparetti_036recto045
urn:cite:hmt:msA.36v.v1	urn:cite:hmt:compimg.Comparetti_036verso039
urn:cite:hmt:msA.37r.v1	urn:cite:hmt:compimg.Comparetti_037recto046
urn:cite:hmt:msA.37v.v1	urn:cite:hmt:compimg.Comparetti_037verso040
urn:cite:hmt:msA.38r.v1	urn:cite:hmt:compimg.Comparetti_038recto047
urn:cite:hmt:msA.38v.v1	urn:cite:hmt:compimg.Comparetti_038verso041
urn:cite:hmt:msA.39r.v1	urn:cite:hmt:compimg.Comparetti_039recto048
urn:cite:hmt:msA.39v.v1	urn:cite:hmt:compimg.Comparetti_039verso042
urn:cite:hmt:msA.40r.v1	urn:cite:hmt:compimg.Comparetti_040recto049
urn:cite:hmt:msA.40v.v1	urn:cite:hmt:compimg.Comparetti_040verso043
urn:cite:hmt:msA.41r.v1	urn:cite:hmt:compimg.Comparetti_041recto050
urn:cite:hmt:msA.41v.v1	urn:cite:hmt:compimg.Comparetti_041verso044
urn:cite:hmt:msA.42r.v1	urn:cite:hmt:compimg.Comparetti_042recto051
urn:cite:hmt:msA.42v.v1	urn:cite:hmt:compimg.Comparetti_042verso045
urn:cite:hmt:msA.43r.v1	urn:cite:hmt:compimg.Comparetti_043recto052
urn:cite:hmt:msA.43v.v1	urn:cite:hmt:compimg.Comparetti_043verso046
urn:cite:hmt:msA.44r.v1	urn:cite:hmt:compimg.Comparetti_044recto053
