Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:6.41,"urn:cite:hmt:vaimg.VA081RN-0082@0.147,0.4996,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.42,"urn:cite:hmt:vaimg.VA081RN-0082@0.149,0.5229,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.43,"urn:cite:hmt:vaimg.VA081RN-0082@0.146,0.5424,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.44,"urn:cite:hmt:vaimg.VA081RN-0082@0.146,0.5612,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.45,"urn:cite:hmt:vaimg.VA081RN-0082@0.147,0.5823,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.46,"urn:cite:hmt:vaimg.VA081RN-0082@0.143,0.6003,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.47,"urn:cite:hmt:vaimg.VA081RN-0082@0.139,0.6221,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.48,"urn:cite:hmt:vaimg.VA081RN-0082@0.132,0.6379,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.49,"urn:cite:hmt:vaimg.VA081RN-0082@0.151,0.6582,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.50,"urn:cite:hmt:vaimg.VA081RN-0082@0.147,0.6799,0.474,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.51,"urn:cite:hmt:vaimg.VA081VN-0584@0.421,0.2014,0.462,0.0406"
urn:cts:greekLit:tlg0012.tlg001.msA:6.52,"urn:cite:hmt:vaimg.VA081VN-0584@0.425,0.2284,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.53,"urn:cite:hmt:vaimg.VA081VN-0584@0.433,0.2472,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.54,"urn:cite:hmt:vaimg.VA081VN-0584@0.425,0.2652,0.462,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:6.55,"urn:cite:hmt:vaimg.VA081VN-0584@0.425,0.2855,0.462,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:6.56,"urn:cite:hmt:vaimg.VA081VN-0584@0.424,0.3043,0.462,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:6.57,"urn:cite:hmt:vaimg.VA081VN-0584@0.422,0.3276,0.462,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.58,"urn:cite:hmt:vaimg.VA081VN-0584@0.423,0.3426,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.59,"urn:cite:hmt:vaimg.VA081VN-0584@0.424,0.3584,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.60,"urn:cite:hmt:vaimg.VA081VN-0584@0.42,0.3847,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.61,"urn:cite:hmt:vaimg.VA081VN-0584@0.425,0.3959,0.462,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:6.62,"urn:cite:hmt:vaimg.VA081VN-0584@0.429,0.4177,0.462,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.63,"urn:cite:hmt:vaimg.VA081VN-0584@0.422,0.438,0.462,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:6.64,"urn:cite:hmt:vaimg.VA081VN-0584@0.434,0.4485,0.462,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:6.65,"urn:cite:hmt:vaimg.VA081VN-0584@0.437,0.4771,0.462,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.66,"urn:cite:hmt:vaimg.VA081VN-0584@0.435,0.4921,0.462,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.67,"urn:cite:hmt:vaimg.VA081VN-0584@0.435,0.5094,0.462,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:6.68,"urn:cite:hmt:vaimg.VA081VN-0584@0.434,0.5334,0.462,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.69,"urn:cite:hmt:vaimg.VA081VN-0584@0.442,0.5492,0.462,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:6.70,"urn:cite:hmt:vaimg.VA081VN-0584@0.443,0.568,0.462,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:6.71,"urn:cite:hmt:vaimg.VA081VN-0584@0.44,0.5905,0.462,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:6.72,"urn:cite:hmt:vaimg.VA081VN-0584@0.437,0.6063,0.462,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:6.73,"urn:cite:hmt:vaimg.VA081VN-0584@0.438,0.6289,0.462,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:6.74,"urn:cite:hmt:vaimg.VA081VN-0584@0.434,0.6461,0.462,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:6.75,"urn:cite:hmt:vaimg.VA081VN-0584@0.431,0.6612,0.462,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:6.76,"urn:cite:hmt:vaimg.VA082RN-0254@0.174,0.1946,0.404,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.77,"urn:cite:hmt:vaimg.VA082RN-0254@0.172,0.2156,0.424,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.78,"urn:cite:hmt:vaimg.VA082RN-0254@0.171,0.2367,0.439,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.79,"urn:cite:hmt:vaimg.VA082RN-0254@0.17,0.2547,0.404,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.80,"urn:cite:hmt:vaimg.VA082RN-0254@0.173,0.2757,0.408,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.81,"urn:cite:hmt:vaimg.VA082RN-0254@0.17,0.2923,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.82,"urn:cite:hmt:vaimg.VA082RN-0254@0.168,0.3118,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.83,"urn:cite:hmt:vaimg.VA082RN-0254@0.173,0.3283,0.433,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.84,"urn:cite:hmt:vaimg.VA082RN-0254@0.173,0.3471,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.85,"urn:cite:hmt:vaimg.VA082RN-0254@0.172,0.3666,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.86,"urn:cite:hmt:vaimg.VA082RN-0254@0.171,0.3854,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.87,"urn:cite:hmt:vaimg.VA082RN-0254@0.164,0.4065,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.88,"urn:cite:hmt:vaimg.VA082RN-0254@0.165,0.4245,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.89,"urn:cite:hmt:vaimg.VA082RN-0254@0.157,0.4418,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.90,"urn:cite:hmt:vaimg.VA082RN-0254@0.162,0.4583,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.91,"urn:cite:hmt:vaimg.VA082RN-0254@0.161,0.4786,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.92,"urn:cite:hmt:vaimg.VA082RN-0254@0.155,0.4966,0.452,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.93,"urn:cite:hmt:vaimg.VA082RN-0254@0.155,0.5139,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.94,"urn:cite:hmt:vaimg.VA082RN-0254@0.157,0.5342,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.95,"urn:cite:hmt:vaimg.VA082RN-0254@0.157,0.5552,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.96,"urn:cite:hmt:vaimg.VA082RN-0254@0.155,0.574,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.97,"urn:cite:hmt:vaimg.VA082RN-0254@0.158,0.595,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.98,"urn:cite:hmt:vaimg.VA082RN-0254@0.157,0.6138,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.99,"urn:cite:hmt:vaimg.VA082RN-0254@0.168,0.6319,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.100,"urn:cite:hmt:vaimg.VA082RN-0254@0.167,0.6506,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.101,"urn:cite:hmt:vaimg.VA082RN-0254@0.167,0.6672,0.452,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.102,"urn:cite:hmt:vaimg.VA082VN-0585@0.418,0.2096,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.103,"urn:cite:hmt:vaimg.VA082VN-0585@0.414,0.2314,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.104,"urn:cite:hmt:vaimg.VA082VN-0585@0.424,0.2509,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.105,"urn:cite:hmt:vaimg.VA082VN-0585@0.422,0.2712,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.106,"urn:cite:hmt:vaimg.VA082VN-0585@0.422,0.29,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.107,"urn:cite:hmt:vaimg.VA082VN-0585@0.423,0.308,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.108,"urn:cite:hmt:vaimg.VA082VN-0585@0.423,0.3253,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.109,"urn:cite:hmt:vaimg.VA082VN-0585@0.427,0.3464,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.110,"urn:cite:hmt:vaimg.VA082VN-0585@0.43,0.3629,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.111,"urn:cite:hmt:vaimg.VA082VN-0585@0.43,0.3809,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.112,"urn:cite:hmt:vaimg.VA082VN-0585@0.429,0.3997,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.113,"urn:cite:hmt:vaimg.VA082VN-0585@0.423,0.4185,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.114,"urn:cite:hmt:vaimg.VA082VN-0585@0.423,0.4358,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.115,"urn:cite:hmt:vaimg.VA082VN-0585@0.429,0.456,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.116,"urn:cite:hmt:vaimg.VA082VN-0585@0.43,0.4726,0.455,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.117,"urn:cite:hmt:vaimg.VA082VN-0585@0.428,0.4921,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.118,"urn:cite:hmt:vaimg.VA082VN-0585@0.425,0.5116,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.119,"urn:cite:hmt:vaimg.VA082VN-0585@0.427,0.5297,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.120,"urn:cite:hmt:vaimg.VA082VN-0585@0.427,0.5455,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.121,"urn:cite:hmt:vaimg.VA082VN-0585@0.427,0.5657,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.122,"urn:cite:hmt:vaimg.VA082VN-0585@0.426,0.5838,0.473,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.123,"urn:cite:hmt:vaimg.VA082VN-0585@0.424,0.6041,0.473,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.124,"urn:cite:hmt:vaimg.VA082VN-0585@0.423,0.6228,0.473,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.125,"urn:cite:hmt:vaimg.VA082VN-0585@0.426,0.6416,0.473,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.126,"urn:cite:hmt:vaimg.VA082VN-0585@0.427,0.6612,0.473,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.127,"urn:cite:hmt:vaimg.VA082VN-0585@0.426,0.6822,0.473,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.128,
urn:cts:greekLit:tlg0012.tlg001.msA:6.129,
urn:cts:greekLit:tlg0012.tlg001.msA:6.130,
urn:cts:greekLit:tlg0012.tlg001.msA:6.131,
urn:cts:greekLit:tlg0012.tlg001.msA:6.132,
urn:cts:greekLit:tlg0012.tlg001.msA:6.133,
urn:cts:greekLit:tlg0012.tlg001.msA:6.134,
urn:cts:greekLit:tlg0012.tlg001.msA:6.135,
urn:cts:greekLit:tlg0012.tlg001.msA:6.136,
urn:cts:greekLit:tlg0012.tlg001.msA:6.137,
urn:cts:greekLit:tlg0012.tlg001.msA:6.138,
urn:cts:greekLit:tlg0012.tlg001.msA:6.139,
urn:cts:greekLit:tlg0012.tlg001.msA:6.140,
urn:cts:greekLit:tlg0012.tlg001.msA:6.141,
urn:cts:greekLit:tlg0012.tlg001.msA:6.142,
urn:cts:greekLit:tlg0012.tlg001.msA:6.143,
urn:cts:greekLit:tlg0012.tlg001.msA:6.144,
urn:cts:greekLit:tlg0012.tlg001.msA:6.145,
urn:cts:greekLit:tlg0012.tlg001.msA:6.146,
urn:cts:greekLit:tlg0012.tlg001.msA:6.147,
urn:cts:greekLit:tlg0012.tlg001.msA:6.148,
urn:cts:greekLit:tlg0012.tlg001.msA:6.149,
urn:cts:greekLit:tlg0012.tlg001.msA:6.150,
urn:cts:greekLit:tlg0012.tlg001.msA:6.151,
urn:cts:greekLit:tlg0012.tlg001.msA:6.152,
urn:cts:greekLit:tlg0012.tlg001.msA:6.153,
urn:cts:greekLit:tlg0012.tlg001.msA:6.154,"urn:cite:hmt:vaimg.VA083VN-0586@0.454,0.2164,0.39,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.155,"urn:cite:hmt:vaimg.VA083VN-0586@0.453,0.2382,0.39,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.156,"urn:cite:hmt:vaimg.VA083VN-0586@0.454,0.2592,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.157,"urn:cite:hmt:vaimg.VA083VN-0586@0.459,0.278,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.158,"urn:cite:hmt:vaimg.VA083VN-0586@0.46,0.2975,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.159,"urn:cite:hmt:vaimg.VA083VN-0586@0.46,0.3171,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.160,"urn:cite:hmt:vaimg.VA083VN-0586@0.456,0.3366,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.161,"urn:cite:hmt:vaimg.VA083VN-0586@0.459,0.3546,0.39,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.162,"urn:cite:hmt:vaimg.VA083VN-0586@0.459,0.3749,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.163,"urn:cite:hmt:vaimg.VA083VN-0586@0.461,0.3922,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.164,"urn:cite:hmt:vaimg.VA083VN-0586@0.461,0.4117,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.165,"urn:cite:hmt:vaimg.VA083VN-0586@0.46,0.4305,0.403,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.166,"urn:cite:hmt:vaimg.VA083VN-0586@0.462,0.45,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.167,"urn:cite:hmt:vaimg.VA083VN-0586@0.461,0.4673,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.168,"urn:cite:hmt:vaimg.VA083VN-0586@0.462,0.4838,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.169,"urn:cite:hmt:vaimg.VA083VN-0586@0.458,0.5064,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.170,"urn:cite:hmt:vaimg.VA083VN-0586@0.455,0.5229,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.171,"urn:cite:hmt:vaimg.VA083VN-0586@0.452,0.5402,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.172,"urn:cite:hmt:vaimg.VA083VN-0586@0.451,0.5582,0.42,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:6.173,"urn:cite:hmt:vaimg.VA083VN-0586@0.453,0.577,0.396,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:6.174,"urn:cite:hmt:vaimg.VA083VN-0586@0.457,0.598,0.396,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:6.175,"urn:cite:hmt:vaimg.VA083VN-0586@0.455,0.6146,0.396,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:6.176,"urn:cite:hmt:vaimg.VA083VN-0586@0.461,0.6326,0.396,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:6.177,"urn:cite:hmt:vaimg.VA083VN-0586@0.459,0.6529,0.396,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:6.178,"urn:cite:hmt:vaimg.VA083VN-0586@0.462,0.6664,0.396,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:6.179,"urn:cite:hmt:vaimg.VA083VN-0586@0.472,0.6844,0.396,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:6.180,"urn:cite:hmt:vaimg.VA084RN-0256@0.166,0.2134,0.441,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:6.181,"urn:cite:hmt:vaimg.VA084RN-0256@0.162,0.2374,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.182,"urn:cite:hmt:vaimg.VA084RN-0256@0.16,0.2554,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.183,"urn:cite:hmt:vaimg.VA084RN-0256@0.165,0.2772,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.184,"urn:cite:hmt:vaimg.VA084RN-0256@0.16,0.2953,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.185,"urn:cite:hmt:vaimg.VA084RN-0256@0.161,0.3178,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.186,"urn:cite:hmt:vaimg.VA084RN-0256@0.16,0.3351,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.187,"urn:cite:hmt:vaimg.VA084RN-0256@0.157,0.3561,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.188,"urn:cite:hmt:vaimg.VA084RN-0256@0.151,0.3742,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.189,"urn:cite:hmt:vaimg.VA084RN-0256@0.149,0.3907,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.190,"urn:cite:hmt:vaimg.VA084RN-0256@0.152,0.4102,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.191,"urn:cite:hmt:vaimg.VA084RN-0256@0.14,0.4298,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.192,"urn:cite:hmt:vaimg.VA084RN-0256@0.139,0.45,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.193,"urn:cite:hmt:vaimg.VA084RN-0256@0.139,0.4688,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.194,"urn:cite:hmt:vaimg.VA084RN-0256@0.14,0.4884,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.195,"urn:cite:hmt:vaimg.VA084RN-0256@0.138,0.5056,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.196,"urn:cite:hmt:vaimg.VA084RN-0256@0.144,0.5274,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.197,"urn:cite:hmt:vaimg.VA084RN-0256@0.142,0.5455,0.441,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:6.198,"urn:cite:hmt:vaimg.VA084RN-0256@0.144,0.5635,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.199,"urn:cite:hmt:vaimg.VA084RN-0256@0.145,0.5815,0.441,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:6.200,"urn:cite:hmt:vaimg.VA084RN-0256@0.144,0.6033,0.441,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:6.201,"urn:cite:hmt:vaimg.VA084RN-0256@0.139,0.6221,0.441,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:6.202,"urn:cite:hmt:vaimg.VA084RN-0256@0.146,0.6416,0.441,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:6.203,"urn:cite:hmt:vaimg.VA084RN-0256@0.144,0.6597,0.441,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:6.204,"urn:cite:hmt:vaimg.VA084RN-0256@0.156,0.6814,0.441,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:6.205,"urn:cite:hmt:vaimg.VA084VN-0587@0.438,0.2239,0.45,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:6.206,"urn:cite:hmt:vaimg.VA084VN-0587@0.438,0.2487,0.45,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:6.207,"urn:cite:hmt:vaimg.VA084VN-0587@0.441,0.269,0.45,0.0278"
