Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:1.46,"urn:cite:hmt:vaimg.VA012VN-0514@0.5,0.5995,0.333,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.47,"urn:cite:hmt:vaimg.VA012VN-0514@0.503,0.6168,0.341,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.48,"urn:cite:hmt:vaimg.VA012VN-0514@0.502,0.6341,0.354,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.49,"urn:cite:hmt:vaimg.VA012VN-0514@0.504,0.6559,0.316,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.50,"urn:cite:hmt:vaimg.VA012VN-0514@0.505,0.6732,0.339,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.51,"urn:cite:hmt:vaimg.VA013RN-0014@0.186,0.2329,0.328,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.52,"urn:cite:hmt:vaimg.VA013RN-0014@0.184,0.2502,0.334,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.53,"urn:cite:hmt:vaimg.VA013RN-0014@0.184,0.269,0.334,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.54,"urn:cite:hmt:vaimg.VA013RN-0014@0.18,0.287,0.379,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.55,"urn:cite:hmt:vaimg.VA013RN-0014@0.178,0.3058,0.352,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.56,"urn:cite:hmt:vaimg.VA013RN-0014@0.181,0.3238,0.352,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.57,"urn:cite:hmt:vaimg.VA013RN-0014@0.18,0.3456,0.334,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.58,"urn:cite:hmt:vaimg.VA013RN-0014@0.177,0.3651,0.386,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.59,"urn:cite:hmt:vaimg.VA013RN-0014@0.18,0.3824,0.348,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.60,"urn:cite:hmt:vaimg.VA013RN-0014@0.179,0.4012,0.362,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.61,"urn:cite:hmt:vaimg.VA013RN-0014@0.177,0.4207,0.362,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.62,"urn:cite:hmt:vaimg.VA013RN-0014@0.179,0.4388,0.344,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.63,"urn:cite:hmt:vaimg.VA013RN-0014@0.181,0.4591,0.352,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.64,"urn:cite:hmt:vaimg.VA013RN-0014@0.18,0.4793,0.359,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.65,"urn:cite:hmt:vaimg.VA013RN-0014@0.179,0.4989,0.383,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.66,"urn:cite:hmt:vaimg.VA013RN-0014@0.178,0.5184,0.356,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.67,"urn:cite:hmt:vaimg.VA013RN-0014@0.178,0.5372,0.343,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.68,"urn:cite:hmt:vaimg.VA013RN-0014@0.174,0.5545,0.349,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.69,"urn:cite:hmt:vaimg.VA013RN-0014@0.174,0.571,0.349,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.70,"urn:cite:hmt:vaimg.VA013RN-0014@0.175,0.5928,0.38,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.71,"urn:cite:hmt:vaimg.VA013RN-0014@0.175,0.6108,0.309,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.72,"urn:cite:hmt:vaimg.VA013RN-0014@0.174,0.6289,0.381,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.73,"urn:cite:hmt:vaimg.VA013RN-0014@0.173,0.6506,0.367,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.74,"urn:cite:hmt:vaimg.VA013RN-0014@0.171,0.6672,0.346,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.75,"urn:cite:hmt:vaimg.VA013RN-0014@0.167,0.689,0.361,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.76,"urn:cite:hmt:vaimg.VA013VN-0515@0.477,0.2164,0.342,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.77,"urn:cite:hmt:vaimg.VA013VN-0515@0.478,0.2367,0.328,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.78,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.2539,0.336,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.79,"urn:cite:hmt:vaimg.VA013VN-0515@0.481,0.2742,0.317,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.80,"urn:cite:hmt:vaimg.VA013VN-0515@0.483,0.2885,0.344,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.81,"urn:cite:hmt:vaimg.VA013VN-0515@0.475,0.311,0.344,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.82,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.3306,0.365,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.83,"urn:cite:hmt:vaimg.VA013VN-0515@0.481,0.3501,0.351,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.84,"urn:cite:hmt:vaimg.VA013VN-0515@0.469,0.3689,0.395,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.85,"urn:cite:hmt:vaimg.VA013VN-0515@0.475,0.3907,0.357,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.86,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.4072,0.352,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.87,"urn:cite:hmt:vaimg.VA013VN-0515@0.478,0.4252,0.356,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.88,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.4448,0.341,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.89,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.4651,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.90,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.4846,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.91,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.5056,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.92,"urn:cite:hmt:vaimg.VA013VN-0515@0.485,0.5244,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.93,"urn:cite:hmt:vaimg.VA013VN-0515@0.485,0.5432,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.94,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.5605,0.349,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.95,"urn:cite:hmt:vaimg.VA013VN-0515@0.483,0.5763,0.357,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.96,"urn:cite:hmt:vaimg.VA013VN-0515@0.48,0.595,0.35,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.97,"urn:cite:hmt:vaimg.VA013VN-0515@0.485,0.6123,0.35,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.98,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.6341,0.368,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.99,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.6536,0.344,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.100,"urn:cite:hmt:vaimg.VA013VN-0515@0.482,0.6724,0.361,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.101,"urn:cite:hmt:vaimg.VA014RN-0015@0.192,0.2329,0.33,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.102,"urn:cite:hmt:vaimg.VA014RN-0015@0.182,0.2509,0.316,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.103,"urn:cite:hmt:vaimg.VA014RN-0015@0.187,0.269,0.366,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.104,"urn:cite:hmt:vaimg.VA014RN-0015@0.184,0.2885,0.352,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.105,"urn:cite:hmt:vaimg.VA014RN-0015@0.184,0.3058,0.352,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.106,"urn:cite:hmt:vaimg.VA014RN-0015@0.185,0.3231,0.352,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.107,"urn:cite:hmt:vaimg.VA014RN-0015@0.184,0.3441,0.337,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.108,"urn:cite:hmt:vaimg.VA014RN-0015@0.182,0.3629,0.346,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.109,"urn:cite:hmt:vaimg.VA014RN-0015@0.18,0.3832,0.333,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.110,"urn:cite:hmt:vaimg.VA014RN-0015@0.18,0.4035,0.343,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.111,"urn:cite:hmt:vaimg.VA014RN-0015@0.18,0.4237,0.332,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.112,"urn:cite:hmt:vaimg.VA014RN-0015@0.178,0.441,0.348,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.113,"urn:cite:hmt:vaimg.VA014RN-0015@0.18,0.4606,0.389,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.114,"urn:cite:hmt:vaimg.VA014RN-0015@0.177,0.4793,0.348,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.115,"urn:cite:hmt:vaimg.VA014RN-0015@0.178,0.4996,0.374,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.116,"urn:cite:hmt:vaimg.VA014RN-0015@0.173,0.5177,0.376,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.117,"urn:cite:hmt:vaimg.VA014RN-0015@0.177,0.5364,0.342,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.118,"urn:cite:hmt:vaimg.VA014RN-0015@0.172,0.5575,0.367,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.119,"urn:cite:hmt:vaimg.VA014RN-0015@0.171,0.5763,0.307,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.120,"urn:cite:hmt:vaimg.VA014RN-0015@0.165,0.5943,0.387,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.121,"urn:cite:hmt:vaimg.VA014RN-0015@0.165,0.6131,0.387,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.122,"urn:cite:hmt:vaimg.VA014RN-0015@0.173,0.6349,0.336,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.123,"urn:cite:hmt:vaimg.VA014RN-0015@0.169,0.6559,0.353,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.124,"urn:cite:hmt:vaimg.VA014RN-0015@0.171,0.6732,0.324,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.125,"urn:cite:hmt:vaimg.VA014RN-0015@0.169,0.689,0.34,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.126,"urn:cite:hmt:vaimg.VA014VN-0516@0.468,0.22,0.348,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.127,"urn:cite:hmt:vaimg.VA014VN-0516@0.468,0.2387,0.348,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.128,"urn:cite:hmt:vaimg.VA014VN-0516@0.472,0.2568,0.352,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.129,"urn:cite:hmt:vaimg.VA014VN-0516@0.468,0.2763,0.35,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.130,"urn:cite:hmt:vaimg.VA014VN-0516@0.468,0.2943,0.352,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.131,"urn:cite:hmt:vaimg.VA014VN-0516@0.474,0.3108,0.347,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.132,"urn:cite:hmt:vaimg.VA014VN-0516@0.475,0.3281,0.351,0.0345"
urn:cts:greekLit:tlg0012.tlg001.msA:1.133,"urn:cite:hmt:vaimg.VA014VN-0516@0.475,0.3506,0.356,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.134,"urn:cite:hmt:vaimg.VA014VN-0516@0.477,0.3694,0.356,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.135,"urn:cite:hmt:vaimg.VA014VN-0516@0.472,0.3904,0.341,0.033"
urn:cts:greekLit:tlg0012.tlg001.msA:1.136,"urn:cite:hmt:vaimg.VA014VN-0516@0.477,0.4092,0.345,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:1.137,"urn:cite:hmt:vaimg.VA014VN-0516@0.481,0.4287,0.345,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:1.138,"urn:cite:hmt:vaimg.VA014VN-0516@0.476,0.4482,0.335,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.139,"urn:cite:hmt:vaimg.VA014VN-0516@0.479,0.4685,0.347,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.140,"urn:cite:hmt:vaimg.VA014VN-0516@0.478,0.4865,0.347,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.141,"urn:cite:hmt:vaimg.VA014VN-0516@0.48,0.5045,0.356,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.142,"urn:cite:hmt:vaimg.VA014VN-0516@0.481,0.5263,0.346,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.143,"urn:cite:hmt:vaimg.VA014VN-0516@0.483,0.542,0.345,0.03"
urn:cts:greekLit:tlg0012.tlg001.msA:1.144,"urn:cite:hmt:vaimg.VA014VN-0516@0.483,0.5623,0.35,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.145,"urn:cite:hmt:vaimg.VA014VN-0516@0.482,0.5818,0.302,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.146,"urn:cite:hmt:vaimg.VA014VN-0516@0.482,0.5991,0.344,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.147,"urn:cite:hmt:vaimg.VA014VN-0516@0.481,0.6194,0.326,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:1.148,"urn:cite:hmt:vaimg.VA014VN-0516@0.474,0.6329,0.383,0.036"
urn:cts:greekLit:tlg0012.tlg001.msA:1.149,"urn:cite:hmt:vaimg.VA014VN-0516@0.482,0.6569,0.344,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.150,"urn:cite:hmt:vaimg.VA014VN-0516@0.485,0.6764,0.348,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.151,"urn:cite:hmt:vaimg.VA015RN-0016@0.183,0.2209,0.331,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.152,"urn:cite:hmt:vaimg.VA015RN-0016@0.182,0.2434,0.331,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.153,"urn:cite:hmt:vaimg.VA015RN-0016@0.187,0.2592,0.331,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.154,"urn:cite:hmt:vaimg.VA015RN-0016@0.184,0.2787,0.36,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.155,"urn:cite:hmt:vaimg.VA015RN-0016@0.179,0.2975,0.328,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:1.156,"urn:cite:hmt:vaimg.VA015RN-0016@0.18,0.3156,0.387,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.157,"urn:cite:hmt:vaimg.VA015RN-0016@0.178,0.3351,0.315,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:1.158,"urn:cite:hmt:vaimg.VA015RN-0016@0.177,0.3531,0.365,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:1.159,"urn:cite:hmt:vaimg.VA015RN-0016@0.177,0.3764,0.335,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:1.160,"urn:cite:hmt:vaimg.VA015RN-0016@0.174,0.3952,0.35,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.161,"urn:cite:hmt:vaimg.VA015RN-0016@0.178,0.4117,0.35,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.162,"urn:cite:hmt:vaimg.VA015RN-0016@0.177,0.4282,0.357,0.0346"
urn:cts:greekLit:tlg0012.tlg001.msA:1.163,"urn:cite:hmt:vaimg.VA015RN-0016@0.179,0.45,0.337,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.164,"urn:cite:hmt:vaimg.VA015RN-0016@0.178,0.4718,0.352,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:1.165,"urn:cite:hmt:vaimg.VA015RN-0016@0.178,0.4906,0.3,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.166,"urn:cite:hmt:vaimg.VA015RN-0016@0.174,0.5109,0.388,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:1.167,"urn:cite:hmt:vaimg.VA015RN-0016@0.175,0.5274,0.355,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.168,"urn:cite:hmt:vaimg.VA015RN-0016@0.179,0.5447,0.371,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:1.169,"urn:cite:hmt:vaimg.VA015RN-0016@0.176,0.5642,0.352,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.170,"urn:cite:hmt:vaimg.VA015RN-0016@0.177,0.5838,0.335,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:1.171,"urn:cite:hmt:vaimg.VA015RN-0016@0.178,0.6018,0.359,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.172,"urn:cite:hmt:vaimg.VA015RN-0016@0.171,0.6206,0.359,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:1.173,"urn:cite:hmt:vaimg.VA015RN-0016@0.176,0.6379,0.374,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.174,"urn:cite:hmt:vaimg.VA015RN-0016@0.168,0.6582,0.374,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.175,"urn:cite:hmt:vaimg.VA015RN-0016@0.175,0.6769,0.344,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:1.176,"urn:cite:hmt:vaimg.VA015VN-0517@0.483,0.2089,0.304,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.177,"urn:cite:hmt:vaimg.VA015VN-0517@0.484,0.2269,0.304,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.178,"urn:cite:hmt:vaimg.VA015VN-0517@0.49,0.2472,0.326,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.179,"urn:cite:hmt:vaimg.VA015VN-0517@0.488,0.2645,0.318,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.180,"urn:cite:hmt:vaimg.VA015VN-0517@0.49,0.2847,0.328,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.181,"urn:cite:hmt:vaimg.VA015VN-0517@0.487,0.3028,0.32,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.182,"urn:cite:hmt:vaimg.VA015VN-0517@0.49,0.3223,0.341,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.183,"urn:cite:hmt:vaimg.VA015VN-0517@0.479,0.3403,0.333,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.184,"urn:cite:hmt:vaimg.VA015VN-0517@0.478,0.3606,0.333,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.185,"urn:cite:hmt:vaimg.VA015VN-0517@0.481,0.3809,0.34,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:1.186,"urn:cite:hmt:vaimg.VA015VN-0517@0.474,0.3997,0.35,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.187,"urn:cite:hmt:vaimg.VA015VN-0517@0.474,0.4192,0.333,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.188,"urn:cite:hmt:vaimg.VA015VN-0517@0.474,0.435,0.333,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.189,"urn:cite:hmt:vaimg.VA015VN-0517@0.481,0.456,0.322,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.190,"urn:cite:hmt:vaimg.VA015VN-0517@0.481,0.4741,0.333,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:1.191,"urn:cite:hmt:vaimg.VA015VN-0517@0.479,0.4929,0.322,0.0255"
