Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:12.188,"urn:cite:hmt:vaimg.VA158RN-0329@0.1713,0.409,0.4399,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.189,"urn:cite:hmt:vaimg.VA158RN-0329@0.1673,0.4444,0.4299,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:12.190,"urn:cite:hmt:vaimg.VA158RN-0329@0.1663,0.4669,0.4299,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:12.191,"urn:cite:hmt:vaimg.VA158RN-0329@0.1693,0.4857,0.4038,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:12.192,"urn:cite:hmt:vaimg.VA158RN-0329@0.1663,0.506,0.4038,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:12.193,"urn:cite:hmt:vaimg.VA158RN-0329@0.1663,0.5241,0.4299,0.0353"
urn:cts:greekLit:tlg0012.tlg001.msA:12.194,"urn:cite:hmt:vaimg.VA158RN-0329@0.1653,0.5429,0.4409,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:12.195,"urn:cite:hmt:vaimg.VA158RN-0329@0.1633,0.5609,0.4138,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.196,"urn:cite:hmt:vaimg.VA158RN-0329@0.1503,0.582,0.4208,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.197,"urn:cite:hmt:vaimg.VA158RN-0329@0.1784,0.8203,0.3257,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:12.198,"urn:cite:hmt:vaimg.VA158RN-0329@0.1453,0.6023,0.4158,0.0271"
urn:cts:greekLit:tlg0012.tlg001.msA:12.199,"urn:cite:hmt:vaimg.VA158RN-0329@0.1653,0.6173,0.3988,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:12.200,"urn:cite:hmt:vaimg.VA158RN-0329@0.1633,0.6368,0.4218,0.0286"
urn:cts:greekLit:tlg0012.tlg001.msA:12.201,"urn:cite:hmt:vaimg.VA158RN-0329@0.1623,0.6571,0.3868,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.202,"urn:cite:hmt:vaimg.VA158VN-0660@0.4997,0.2218,0.3949,0.0273"
urn:cts:greekLit:tlg0012.tlg001.msA:12.203,"urn:cite:hmt:vaimg.VA158VN-0660@0.5002,0.2436,0.3902,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.204,"urn:cite:hmt:vaimg.VA158VN-0660@0.5025,0.2623,0.4054,0.0242"
urn:cts:greekLit:tlg0012.tlg001.msA:12.205,"urn:cite:hmt:vaimg.VA158VN-0660@0.5025,0.2817,0.3829,0.0253"
urn:cts:greekLit:tlg0012.tlg001.msA:12.206,"urn:cite:hmt:vaimg.VA158VN-0660@0.5043,0.299,0.4073,0.0242"
urn:cts:greekLit:tlg0012.tlg001.msA:12.207,"urn:cite:hmt:vaimg.VA158VN-0660@0.5066,0.322,0.3562,0.0208"
urn:cts:greekLit:tlg0012.tlg001.msA:12.208,"urn:cite:hmt:vaimg.VA158VN-0660@0.5052,0.3379,0.3792,0.0236"
urn:cts:greekLit:tlg0012.tlg001.msA:12.209,"urn:cite:hmt:vaimg.VA158VN-0660@0.5066,0.357,0.3792,0.0236"
urn:cts:greekLit:tlg0012.tlg001.msA:12.210,"urn:cite:hmt:vaimg.VA158VN-0660@0.5025,0.3768,0.4455,0.0235"
urn:cts:greekLit:tlg0012.tlg001.msA:12.211,"urn:cite:hmt:vaimg.VA158VN-0660@0.503,0.3954,0.3948,0.0235"
urn:cts:greekLit:tlg0012.tlg001.msA:12.212,"urn:cite:hmt:vaimg.VA158VN-0660@0.504,0.4155,0.3998,0.0242"
urn:cts:greekLit:tlg0012.tlg001.msA:12.213,"uurn:cite:hmt:vaimg.VA158VN-0660@0.5045,0.4336,0.4154,0.0257"
urn:cts:greekLit:tlg0012.tlg001.msA:12.214,"urn:cite:hmt:vaimg.VA158VN-0660@0.508,0.4529,0.3918,0.0235"
urn:cts:greekLit:tlg0012.tlg001.msA:12.215,"urn:cite:hmt:vaimg.VA158VN-0660@0.5065,0.4737,0.3677,0.0261"
urn:cts:greekLit:tlg0012.tlg001.msA:12.216,"urn:cite:hmt:vaimg.VA158VN-0660@0.5065,0.4923,0.3843,0.0238"
urn:cts:greekLit:tlg0012.tlg001.msA:12.217,"urn:cite:hmt:vaimg.VA158VN-0660@0.5039,0.5107,0.3433,0.0236"
urn:cts:greekLit:tlg0012.tlg001.msA:12.218,"urn:cite:hmt:vaimg.VA158VN-0660@0.5019,0.5292,0.4307,0.0236"
urn:cts:greekLit:tlg0012.tlg001.msA:12.219,"urn:cite:hmt:vaimg.VA158VN-0660@0.4815,0.7385,0.3363,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:12.220,"urn:cite:hmt:vaimg.VA158VN-0660@0.5024,0.547,0.4133,0.0276"
urn:cts:greekLit:tlg0012.tlg001.msA:12.221,"urn:cite:hmt:vaimg.VA158VN-0660@0.5034,0.5677,0.4123,0.0276"
urn:cts:greekLit:tlg0012.tlg001.msA:12.222,"urn:cite:hmt:vaimg.VA158VN-0660@0.5034,0.5855,0.4089,0.0265"
urn:cts:greekLit:tlg0012.tlg001.msA:12.223,"urn:cite:hmt:vaimg.VA158VN-0660@0.5049,0.6088,0.4121,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:12.224,"urn:cite:hmt:vaimg.VA158VN-0660@0.5028,0.625,0.4011,0.0256"
urn:cts:greekLit:tlg0012.tlg001.msA:12.225,"urn:cite:hmt:vaimg.VA158VN-0660@0.5034,0.6439,0.4498,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.226,"urn:cite:hmt:vaimg.VA158VN-0660@0.4934,0.6613,0.4278,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.227,"urn:cite:hmt:vaimg.VA158VN-0660@0.4997,0.6822,0.4116,0.0252"
urn:cts:greekLit:tlg0012.tlg001.msA:12.228,"urn:cite:hmt:vaimg.VA159RN-0330@0.1834,0.1932,0.4399,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.229,"urn:cite:hmt:vaimg.VA159RN-0330@0.1874,0.2143,0.3287,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.230,"urn:cite:hmt:vaimg.VA159RN-0330@0.1673,0.2346,0.4589,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.231,"urn:cite:hmt:vaimg.VA159RN-0330@0.1784,0.2541,0.4589,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.232,"urn:cite:hmt:vaimg.VA159RN-0330@0.1814,0.2714,0.3998,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.233,"urn:cite:hmt:vaimg.VA159RN-0330@0.1854,0.2902,0.3768,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.234,"urn:cite:hmt:vaimg.VA159RN-0330@0.1784,0.3105,0.4259,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.235,"urn:cite:hmt:vaimg.VA159RN-0330@0.1834,0.3301,0.3908,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.236,"urn:cite:hmt:vaimg.VA159RN-0330@0.1824,0.3481,0.4329,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.237,"urn:cite:hmt:vaimg.VA159RN-0330@0.1784,0.3692,0.3838,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.238,"urn:cite:hmt:vaimg.VA159RN-0330@0.1814,0.388,0.4158,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.239,"urn:cite:hmt:vaimg.VA159RN-0330@0.1814,0.4045,0.3597,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.240,"urn:cite:hmt:vaimg.VA159RN-0330@0.1824,0.4226,0.3978,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.241,"urn:cite:hmt:vaimg.VA159RN-0330@0.1854,0.4436,0.3978,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.242,"urn:cite:hmt:vaimg.VA159RN-0330@0.1814,0.4594,0.3928,0.0376"
urn:cts:greekLit:tlg0012.tlg001.msA:12.243,"urn:cite:hmt:vaimg.VA159RN-0330@0.1794,0.4812,0.3928,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:12.244,"urn:cite:hmt:vaimg.VA159RN-0330@0.1723,0.4977,0.4148,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.245,"urn:cite:hmt:vaimg.VA159RN-0330@0.1794,0.5188,0.4018,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.246,"urn:cite:hmt:vaimg.VA159RN-0330@0.1784,0.5383,0.4118,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.247,"urn:cite:hmt:vaimg.VA159RN-0330@0.1784,0.5571,0.4178,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.248,"urn:cite:hmt:vaimg.VA159RN-0330@0.1764,0.5729,0.3707,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.249,"urn:cite:hmt:vaimg.VA159RN-0330@0.1703,0.594,0.4248,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.250,"urn:cite:hmt:vaimg.VA159RN-0330@0.1713,0.6158,0.4509,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.251,"urn:cite:hmt:vaimg.VA159RN-0330@0.1673,0.6338,0.3828,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.252,"urn:cite:hmt:vaimg.VA159RN-0330@0.1713,0.6504,0.4238,0.0406"
urn:cts:greekLit:tlg0012.tlg001.msA:12.253,"urn:cite:hmt:vaimg.VA159VN-0661@0.4853,0.2212,0.3748,0.0254"
urn:cts:greekLit:tlg0012.tlg001.msA:12.254,"urn:cite:hmt:vaimg.VA159VN-0661@0.4848,0.2415,0.37,0.0232"
urn:cts:greekLit:tlg0012.tlg001.msA:12.255,"urn:cite:hmt:vaimg.VA159VN-0661@0.493,0.2604,0.4172,0.0352"
urn:cts:greekLit:tlg0012.tlg001.msA:12.256,"urn:cite:hmt:vaimg.VA159VN-0661@0.493,0.28,0.3767,0.025"
urn:cts:greekLit:tlg0012.tlg001.msA:12.257,"urn:cite:hmt:vaimg.VA159VN-0661@0.4964,0.2982,0.3777,0.0294"
urn:cts:greekLit:tlg0012.tlg001.msA:12.258,"urn:cite:hmt:vaimg.VA159VN-0661@0.4819,0.3194,0.4474,0.0228"
urn:cts:greekLit:tlg0012.tlg001.msA:12.259,"urn:cite:hmt:vaimg.VA159VN-0661@0.4999,0.3353,0.4103,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.260,"urn:cite:hmt:vaimg.VA159VN-0661@0.4932,0.3553,0.4407,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.261,"urn:cite:hmt:vaimg.VA159VN-0661@0.4706,0.3739,0.4258,0.0247"
urn:cts:greekLit:tlg0012.tlg001.msA:12.262,"urn:cite:hmt:vaimg.VA159VN-0661@0.4989,0.3948,0.4062,0.0267"
urn:cts:greekLit:tlg0012.tlg001.msA:12.263,"urn:cite:hmt:vaimg.VA159VN-0661@0.4959,0.4155,0.4011,0.0229"
urn:cts:greekLit:tlg0012.tlg001.msA:12.264,"urn:cite:hmt:vaimg.VA159VN-0661@0.4975,0.4326,0.4093,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:12.265,"urn:cite:hmt:vaimg.VA159VN-0661@0.497,0.4512,0.4093,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.266,"urn:cite:hmt:vaimg.VA159VN-0661@0.4959,0.4682,0.4093,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:12.267,"urn:cite:hmt:vaimg.VA159VN-0661@0.498,0.4884,0.364,0.0205"
urn:cts:greekLit:tlg0012.tlg001.msA:12.268,"urn:cite:hmt:vaimg.VA159VN-0661@0.4991,0.5052,0.4181,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.269,"urn:cite:hmt:vaimg.VA159VN-0661@0.4948,0.5227,0.38,0.0283"
urn:cts:greekLit:tlg0012.tlg001.msA:12.270,"urn:cite:hmt:vaimg.VA159VN-0661@0.5015,0.5435,0.3738,0.0236"
urn:cts:greekLit:tlg0012.tlg001.msA:12.271,"urn:cite:hmt:vaimg.VA159VN-0661@0.5024,0.561,0.3886,0.0229"
urn:cts:greekLit:tlg0012.tlg001.msA:12.272,"urn:cite:hmt:vaimg.VA159VN-0661@0.5053,0.5822,0.3819,0.0204"
urn:cts:greekLit:tlg0012.tlg001.msA:12.273,"urn:cite:hmt:vaimg.VA159VN-0661@0.5,0.5995,0.4094,0.0262"
urn:cts:greekLit:tlg0012.tlg001.msA:12.274,"urn:cite:hmt:vaimg.VA159VN-0661@0.5048,0.6176,0.3871,0.0262"
urn:cts:greekLit:tlg0012.tlg001.msA:12.275,"urn:cite:hmt:vaimg.VA159VN-0661@0.5072,0.6395,0.4002,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.276,"urn:cite:hmt:vaimg.VA159VN-0661@0.5067,0.6569,0.4254,0.0244"
urn:cts:greekLit:tlg0012.tlg001.msA:12.277,"urn:cite:hmt:vaimg.VA159VN-0661@0.4985,0.6766,0.4065,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.278,"urn:cite:hmt:vaimg.VA160RN-0331@0.1862,0.1946,0.4204,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.279,"urn:cite:hmt:vaimg.VA160RN-0331@0.1832,0.2149,0.3974,0.0368"
urn:cts:greekLit:tlg0012.tlg001.msA:12.280,"urn:cite:hmt:vaimg.VA160RN-0331@0.1712,0.2359,0.4535,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:12.281,"urn:cite:hmt:vaimg.VA160RN-0331@0.1842,0.2554,0.4444,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.282,"urn:cite:hmt:vaimg.VA160RN-0331@0.1852,0.2705,0.4294,0.0316"
urn:cts:greekLit:tlg0012.tlg001.msA:12.283,"urn:cite:hmt:vaimg.VA160RN-0331@0.1812,0.29,0.4204,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.284,"urn:cite:hmt:vaimg.VA160RN-0331@0.1802,0.3095,0.4535,0.0338"
urn:cts:greekLit:tlg0012.tlg001.msA:12.285,"urn:cite:hmt:vaimg.VA160RN-0331@0.1782,0.3306,0.4414,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.286,"urn:cite:hmt:vaimg.VA160RN-0331@0.1782,0.3509,0.4404,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:12.287,"urn:cite:hmt:vaimg.VA160RN-0331@0.1742,0.3696,0.4144,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.288,"urn:cite:hmt:vaimg.VA160RN-0331@0.1742,0.3892,0.4404,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:12.289,"urn:cite:hmt:vaimg.VA160RN-0331@0.1752,0.4065,0.4494,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.290,"urn:cite:hmt:vaimg.VA160RN-0331@0.1762,0.4245,0.3944,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.291,"urn:cite:hmt:vaimg.VA160RN-0331@0.1692,0.4455,0.4144,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:12.292,"urn:cite:hmt:vaimg.VA160RN-0331@0.1732,0.4628,0.3874,0.0301"
urn:cts:greekLit:tlg0012.tlg001.msA:12.293,"urn:cite:hmt:vaimg.VA160RN-0331@0.1722,0.4793,0.3904,0.0361"
urn:cts:greekLit:tlg0012.tlg001.msA:12.294,"urn:cite:hmt:vaimg.VA160RN-0331@0.1752,0.5004,0.4254,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.295,"urn:cite:hmt:vaimg.VA160RN-0331@0.1772,0.5192,0.4224,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.296,"urn:cite:hmt:vaimg.VA160RN-0331@0.1772,0.5372,0.3794,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.297,"urn:cite:hmt:vaimg.VA160RN-0331@0.1712,0.5552,0.4194,0.0331"
urn:cts:greekLit:tlg0012.tlg001.msA:12.298,"urn:cite:hmt:vaimg.VA160RN-0331@0.1632,0.5763,0.4364,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.299,"urn:cite:hmt:vaimg.VA160RN-0331@0.1732,0.5935,0.4294,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.300,"urn:cite:hmt:vaimg.VA160RN-0331@0.1672,0.6116,0.4104,0.0323"
urn:cts:greekLit:tlg0012.tlg001.msA:12.301,"urn:cite:hmt:vaimg.VA160RN-0331@0.1722,0.6326,0.4334,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:12.302,"urn:cite:hmt:vaimg.VA160RN-0331@0.1722,0.6529,0.4334,0.0293"
urn:cts:greekLit:tlg0012.tlg001.msA:12.303,"urn:cite:hmt:vaimg.VA160VN-0662@0.4765,0.2179,0.4224,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.304,"urn:cite:hmt:vaimg.VA160VN-0662@0.4785,0.2412,0.4004,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.305,"urn:cite:hmt:vaimg.VA160VN-0662@0.4705,0.2592,0.4004,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.306,"urn:cite:hmt:vaimg.VA160VN-0662@0.4705,0.2795,0.4004,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:12.307,"urn:cite:hmt:vaimg.VA160VN-0662@0.4715,0.2968,0.4174,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:12.308,"urn:cite:hmt:vaimg.VA160VN-0662@0.4725,0.3163,0.4174,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.309,"urn:cite:hmt:vaimg.VA160VN-0662@0.4725,0.3358,0.4314,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.310,"urn:cite:hmt:vaimg.VA160VN-0662@0.4695,0.3524,0.3814,0.0285"
urn:cts:greekLit:tlg0012.tlg001.msA:12.311,"urn:cite:hmt:vaimg.VA160VN-0662@0.4725,0.3727,0.4144,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.312,"urn:cite:hmt:vaimg.VA160VN-0662@0.4695,0.3922,0.4144,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.313,"urn:cite:hmt:vaimg.VA160VN-0662@0.4705,0.411,0.4484,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.314,"urn:cite:hmt:vaimg.VA160VN-0662@0.4685,0.429,0.4064,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.315,"urn:cite:hmt:vaimg.VA160VN-0662@0.4745,0.4485,0.4244,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.316,"urn:cite:hmt:vaimg.VA160VN-0662@0.4745,0.4673,0.4324,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.317,"urn:cite:hmt:vaimg.VA160VN-0662@0.4825,0.4876,0.4414,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:12.318,"urn:cite:hmt:vaimg.VA160VN-0662@0.4745,0.5034,0.4254,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.319,"urn:cite:hmt:vaimg.VA160VN-0662@0.4745,0.5207,0.4074,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:12.320,"urn:cite:hmt:vaimg.VA160VN-0662@0.4775,0.5402,0.4074,0.0278"
urn:cts:greekLit:tlg0012.tlg001.msA:12.321,"urn:cite:hmt:vaimg.VA160VN-0662@0.4785,0.5597,0.4144,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.322,"urn:cite:hmt:vaimg.VA160VN-0662@0.4705,0.577,0.4515,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:12.323,"urn:cite:hmt:vaimg.VA160VN-0662@0.4725,0.5973,0.3734,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.324,"urn:cite:hmt:vaimg.VA160VN-0662@0.4725,0.6146,0.4515,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.325,"urn:cite:hmt:vaimg.VA160VN-0662@0.4805,0.6349,0.4084,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.326,"urn:cite:hmt:vaimg.VA160VN-0662@0.4775,0.6544,0.4064,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:12.327,"urn:cite:hmt:vaimg.VA160VN-0662@0.4785,0.6679,0.4484,0.0383"
urn:cts:greekLit:tlg0012.tlg001.msA:12.328,"urn:cite:hmt:vaimg.VA161RN-0332@0.1707,0.1987,0.3834,0.0304"
urn:cts:greekLit:tlg0012.tlg001.msA:12.329,"urn:cite:hmt:vaimg.VA161RN-0332@0.1692,0.2201,0.446,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:12.330,"urn:cite:hmt:vaimg.VA161RN-0332@0.1762,0.2419,0.3989,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:12.331,"urn:cite:hmt:vaimg.VA161RN-0332@0.1827,0.2592,0.3934,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:12.332,"urn:cite:hmt:vaimg.VA161RN-0332@0.1807,0.2787,0.422,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.333,"urn:cite:hmt:vaimg.VA161RN-0332@0.1772,0.2986,0.4049,0.0234"
urn:cts:greekLit:tlg0012.tlg001.msA:12.334,"urn:cite:hmt:vaimg.VA161RN-0332@0.1812,0.3164,0.3794,0.0234"
urn:cts:greekLit:tlg0012.tlg001.msA:12.335,"urn:cite:hmt:vaimg.VA161RN-0332@0.1662,0.3356,0.3969,0.0219"
urn:cts:greekLit:tlg0012.tlg001.msA:12.336,"urn:cite:hmt:vaimg.VA161RN-0332@0.1672,0.3544,0.4155,0.0234"
urn:cts:greekLit:tlg0012.tlg001.msA:12.337,"urn:cite:hmt:vaimg.VA161RN-0332@0.1757,0.3725,0.3929,0.0234"
urn:cts:greekLit:tlg0012.tlg001.msA:12.338,"urn:cite:hmt:vaimg.VA161RN-0332@0.1738,0.3933,0.3893,0.0247"
urn:cts:greekLit:tlg0012.tlg001.msA:12.339,"urn:cite:hmt:vaimg.VA161RN-0332@0.1773,0.4116,0.4454,0.0247"
urn:cts:greekLit:tlg0012.tlg001.msA:12.340,"urn:cite:hmt:vaimg.VA161RN-0332@0.1768,0.4302,0.4312,0.0232"
urn:cts:greekLit:tlg0012.tlg001.msA:12.341,"urn:cite:hmt:vaimg.VA161RN-0332@0.1748,0.4488,0.408,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:12.342,"urn:cite:hmt:vaimg.VA161RN-0332@0.1758,0.4659,0.3863,0.0258"
urn:cts:greekLit:tlg0012.tlg001.msA:12.343,"urn:cite:hmt:vaimg.VA161RN-0332@0.1659,0.4843,0.4026,0.0244"
urn:cts:greekLit:tlg0012.tlg001.msA:12.344,"urn:cite:hmt:vaimg.VA161RN-0332@0.1711,0.5041,0.4243,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.345,"urn:cite:hmt:vaimg.VA161RN-0332@0.1726,0.5238,0.4134,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.346,"urn:cite:hmt:vaimg.VA161RN-0332@0.1608,0.5432,0.4134,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.347,"urn:cite:hmt:vaimg.VA161RN-0332@0.1726,0.5646,0.4222,0.0237"
urn:cts:greekLit:tlg0012.tlg001.msA:12.348,"urn:cite:hmt:vaimg.VA161RN-0332@0.1556,0.5841,0.4276,0.0217"
urn:cts:greekLit:tlg0012.tlg001.msA:12.349,"urn:cite:hmt:vaimg.VA161RN-0332@0.1595,0.601,0.4207,0.0221"
urn:cts:greekLit:tlg0012.tlg001.msA:12.350,"urn:cite:hmt:vaimg.VA161RN-0332@0.1511,0.6186,0.4207,0.0221"
urn:cts:greekLit:tlg0012.tlg001.msA:12.351,"urn:cite:hmt:vaimg.VA161RN-0332@0.164,0.6354,0.4276,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.352,"urn:cite:hmt:vaimg.VA161RN-0332@0.1705,0.6549,0.4117,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.353,"urn:cite:hmt:vaimg.VA161VN-0663@0.478,0.2222,0.419,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:12.354,"urn:cite:hmt:vaimg.VA161VN-0663@0.477,0.2417,0.398,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:12.355,"urn:cite:hmt:vaimg.VA161VN-0663@0.481,0.2613,0.35,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.356,"urn:cite:hmt:vaimg.VA161VN-0663@0.483,0.2815,0.425,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:12.357,"urn:cite:hmt:vaimg.VA161VN-0663@0.483,0.298,0.424,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.358,"urn:cite:hmt:vaimg.VA161VN-0663@0.481,0.3183,0.419,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.359,"urn:cite:hmt:vaimg.VA161VN-0663@0.462,0.3371,0.428,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:12.360,"urn:cite:hmt:vaimg.VA161VN-0663@0.479,0.3574,0.44,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.361,"urn:cite:hmt:vaimg.VA161VN-0663@0.481,0.3746,0.445,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:12.362,"urn:cite:hmt:vaimg.VA161VN-0663@0.478,0.3919,0.425,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.363,"urn:cite:hmt:vaimg.VA161VN-0663@0.476,0.4114,0.403,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.364,"urn:cite:hmt:vaimg.VA161VN-0663@0.471,0.4294,0.456,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.365,"urn:cite:hmt:vaimg.VA161VN-0663@0.458,0.4489,0.445,0.0195"
urn:cts:greekLit:tlg0012.tlg001.msA:12.366,"urn:cite:hmt:vaimg.VA161VN-0663@0.466,0.4662,0.455,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.367,"urn:cite:hmt:vaimg.VA161VN-0663@0.477,0.4842,0.397,0.0255"
urn:cts:greekLit:tlg0012.tlg001.msA:12.368,"urn:cite:hmt:vaimg.VA161VN-0663@0.46,0.5045,0.42,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.369,"urn:cite:hmt:vaimg.VA161VN-0663@0.479,0.5225,0.426,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:12.370,"urn:cite:hmt:vaimg.VA161VN-0663@0.476,0.5428,0.403,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:12.371,"urn:cite:hmt:vaimg.VA161VN-0663@0.456,0.5601,0.477,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:12.372,"urn:cite:hmt:vaimg.VA161VN-0663@0.479,0.5796,0.457,0.0308"
urn:cts:greekLit:tlg0012.tlg001.msA:12.373,"urn:cite:hmt:vaimg.VA161VN-0663@0.48,0.5983,0.394,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:12.374,"urn:cite:hmt:vaimg.VA161VN-0663@0.48,0.6156,0.418,0.024"
