Sequence,PageUrn,RV,Label
288,urn:cite:hmt:msA.144v,verso,"Venetus A (Marciana 454 = 822), folio 144, verso"
289,urn:cite:hmt:msA.145r,recto,"Venetus A (Marciana 454 = 822), folio 145, recto"
290,urn:cite:hmt:msA.145v,verso,"Venetus A (Marciana 454 = 822), folio 145, verso"
291,urn:cite:hmt:msA.146r,recto,"Venetus A (Marciana 454 = 822), folio 146, recto"
292,urn:cite:hmt:msA.146v,verso,"Venetus A (Marciana 454 = 822), folio 146, verso"
293,urn:cite:hmt:msA.147r,recto,"Venetus A (Marciana 454 = 822), folio 147, recto"
294,urn:cite:hmt:msA.147v,verso,"Venetus A (Marciana 454 = 822), folio 147, verso"
295,urn:cite:hmt:msA.148r,recto,"Venetus A (Marciana 454 = 822), folio 148, recto"
296,urn:cite:hmt:msA.148v,verso,"Venetus A (Marciana 454 = 822), folio 148, verso"
297,urn:cite:hmt:msA.149r,recto,"Venetus A (Marciana 454 = 822), folio 149, recto"
298,urn:cite:hmt:msA.149v,verso,"Venetus A (Marciana 454 = 822), folio 149, verso"
299,urn:cite:hmt:msA.150r,recto,"Venetus A (Marciana 454 = 822), folio 150, recto"
300,urn:cite:hmt:msA.150v,verso,"Venetus A (Marciana 454 = 822), folio 150, verso"
301,urn:cite:hmt:msA.151r,recto,"Venetus A (Marciana 454 = 822), folio 151, recto"
302,urn:cite:hmt:msA.151v,verso,"Venetus A (Marciana 454 = 822), folio 151, verso"
303,urn:cite:hmt:msA.152r,recto,"Venetus A (Marciana 454 = 822), folio 152, recto"
304,urn:cite:hmt:msA.152v,verso,"Venetus A (Marciana 454 = 822), folio 152, verso"
305,urn:cite:hmt:msA.153r,recto,"Venetus A (Marciana 454 = 822), folio 153, recto"
306,urn:cite:hmt:msA.153v,verso,"Venetus A (Marciana 454 = 822), folio 153, verso"
307,urn:cite:hmt:msA.154r,recto,"Venetus A (Marciana 454 = 822), folio 154, recto"
308,urn:cite:hmt:msA.154v,verso,"Venetus A (Marciana 454 = 822), folio 154, verso"
309,urn:cite:hmt:msA.155r,recto,"Venetus A (Marciana 454 = 822), folio 155, recto"
310,urn:cite:hmt:msA.155v,verso,"Venetus A (Marciana 454 = 822), folio 155, verso"
311,urn:cite:hmt:msA.156r,recto,"Venetus A (Marciana 454 = 822), folio 156, recto"
312,urn:cite:hmt:msA.156v,verso,"Venetus A (Marciana 454 = 822), folio 156, verso"
313,urn:cite:hmt:msA.157r,recto,"Venetus A (Marciana 454 = 822), folio 157, recto"
314,urn:cite:hmt:msA.157v,verso,"Venetus A (Marciana 454 = 822), folio 157, verso"
315,urn:cite:hmt:msA.158r,recto,"Venetus A (Marciana 454 = 822), folio 158, recto"
316,urn:cite:hmt:msA.158v,verso,"Venetus A (Marciana 454 = 822), folio 158, verso"
317,urn:cite:hmt:msA.159r,recto,"Venetus A (Marciana 454 = 822), folio 159, recto"
318,urn:cite:hmt:msA.159v,verso,"Venetus A (Marciana 454 = 822), folio 159, verso"
319,urn:cite:hmt:msA.160r,recto,"Venetus A (Marciana 454 = 822), folio 160, recto"
320,urn:cite:hmt:msA.160v,verso,"Venetus A (Marciana 454 = 822), folio 160, verso"
321,urn:cite:hmt:msA.161r,recto,"Venetus A (Marciana 454 = 822), folio 161, recto"
322,urn:cite:hmt:msA.161v,verso,"Venetus A (Marciana 454 = 822), folio 161, verso"
323,urn:cite:hmt:msA.162r,recto,"Venetus A (Marciana 454 = 822), folio 162, recto"
324,urn:cite:hmt:msA.162v,verso,"Venetus A (Marciana 454 = 822), folio 162, verso"
325,urn:cite:hmt:msA.163r,recto,"Venetus A (Marciana 454 = 822), folio 163, recto"
326,urn:cite:hmt:msA.163v,verso,"Venetus A (Marciana 454 = 822), folio 163, verso"
327,urn:cite:hmt:msA.164r,recto,"Venetus A (Marciana 454 = 822), folio 164, recto"
328,urn:cite:hmt:msA.164v,verso,"Venetus A (Marciana 454 = 822), folio 164, verso"
329,urn:cite:hmt:msA.165r,recto,"Venetus A (Marciana 454 = 822), folio 165, recto"
330,urn:cite:hmt:msA.165v,verso,"Venetus A (Marciana 454 = 822), folio 165, verso"
331,urn:cite:hmt:msA.166r,recto,"Venetus A (Marciana 454 = 822), folio 166, recto"
332,urn:cite:hmt:msA.166v,verso,"Venetus A (Marciana 454 = 822), folio 166, verso"
333,urn:cite:hmt:msA.167r,recto,"Venetus A (Marciana 454 = 822), folio 167, recto"
334,urn:cite:hmt:msA.167v,verso,"Venetus A (Marciana 454 = 822), folio 167, verso"
335,urn:cite:hmt:msA.168r,recto,"Venetus A (Marciana 454 = 822), folio 168, recto"
336,urn:cite:hmt:msA.168v,verso,"Venetus A (Marciana 454 = 822), folio 168, verso"
337,urn:cite:hmt:msA.169r,recto,"Venetus A (Marciana 454 = 822), folio 169, recto"
338,urn:cite:hmt:msA.169v,verso,"Venetus A (Marciana 454 = 822), folio 169, verso"
339,urn:cite:hmt:msA.170r,recto,"Venetus A (Marciana 454 = 822), folio 170, recto"
340,urn:cite:hmt:msA.170v,verso,"Venetus A (Marciana 454 = 822), folio 170, verso"
341,urn:cite:hmt:msA.171r,recto,"Venetus A (Marciana 454 = 822), folio 171, recto"
342,urn:cite:hmt:msA.171v,verso,"Venetus A (Marciana 454 = 822), folio 171, verso"
343,urn:cite:hmt:msA.172r,recto,"Venetus A (Marciana 454 = 822), folio 172, recto"
344,urn:cite:hmt:msA.172v,verso,"Venetus A (Marciana 454 = 822), folio 172, verso"
345,urn:cite:hmt:msA.173r,recto,"Venetus A (Marciana 454 = 822), folio 173, recto"
346,urn:cite:hmt:msA.173v,verso,"Venetus A (Marciana 454 = 822), folio 173, verso"
347,urn:cite:hmt:msA.174r,recto,"Venetus A (Marciana 454 = 822), folio 174, recto"
348,urn:cite:hmt:msA.174v,verso,"Venetus A (Marciana 454 = 822), folio 174, verso"
349,urn:cite:hmt:msA.175r,recto,"Venetus A (Marciana 454 = 822), folio 175, recto"
350,urn:cite:hmt:msA.175v,verso,"Venetus A (Marciana 454 = 822), folio 175, verso"
351,urn:cite:hmt:msA.176r,recto,"Venetus A (Marciana 454 = 822), folio 176, recto"
352,urn:cite:hmt:msA.176v,verso,"Venetus A (Marciana 454 = 822), folio 176, verso"
353,urn:cite:hmt:msA.177r,recto,"Venetus A (Marciana 454 = 822), folio 177, recto"
354,urn:cite:hmt:msA.177v,verso,"Venetus A (Marciana 454 = 822), folio 177, verso"
355,urn:cite:hmt:msA.178r,recto,"Venetus A (Marciana 454 = 822), folio 178, recto"
356,urn:cite:hmt:msA.178v,verso,"Venetus A (Marciana 454 = 822), folio 178, verso"
357,urn:cite:hmt:msA.179r,recto,"Venetus A (Marciana 454 = 822), folio 179, recto"
358,urn:cite:hmt:msA.179v,verso,"Venetus A (Marciana 454 = 822), folio 179, verso"
359,urn:cite:hmt:msA.180r,recto,"Venetus A (Marciana 454 = 822), folio 180, recto"
360,urn:cite:hmt:msA.180v,verso,"Venetus A (Marciana 454 = 822), folio 180, verso"
361,urn:cite:hmt:msA.181r,recto,"Venetus A (Marciana 454 = 822), folio 181, recto"
362,urn:cite:hmt:msA.181v,verso,"Venetus A (Marciana 454 = 822), folio 181, verso"
363,urn:cite:hmt:msA.182r,recto,"Venetus A (Marciana 454 = 822), folio 182, recto"
364,urn:cite:hmt:msA.182v,verso,"Venetus A (Marciana 454 = 822), folio 182, verso"
365,urn:cite:hmt:msA.183r,recto,"Venetus A (Marciana 454 = 822), folio 183, recto"
366,urn:cite:hmt:msA.183v,verso,"Venetus A (Marciana 454 = 822), folio 183, verso"
367,urn:cite:hmt:msA.184r,recto,"Venetus A (Marciana 454 = 822), folio 184, recto"
368,urn:cite:hmt:msA.184v,verso,"Venetus A (Marciana 454 = 822), folio 184, verso"
369,urn:cite:hmt:msA.185r,recto,"Venetus A (Marciana 454 = 822), folio 185, recto"
370,urn:cite:hmt:msA.185v,verso,"Venetus A (Marciana 454 = 822), folio 185, verso"
371,urn:cite:hmt:msA.186r,recto,"Venetus A (Marciana 454 = 822), folio 186, recto"
372,urn:cite:hmt:msA.186v,verso,"Venetus A (Marciana 454 = 822), folio 186, verso"
373,urn:cite:hmt:msA.187r,recto,"Venetus A (Marciana 454 = 822), folio 187, recto"
374,urn:cite:hmt:msA.187v,verso,"Venetus A (Marciana 454 = 822), folio 187, verso"
375,urn:cite:hmt:msA.188r,recto,"Venetus A (Marciana 454 = 822), folio 188, recto"
376,urn:cite:hmt:msA.188v,verso,"Venetus A (Marciana 454 = 822), folio 188, verso"
377,urn:cite:hmt:msA.189r,recto,"Venetus A (Marciana 454 = 822), folio 189, recto"
378,urn:cite:hmt:msA.189v,verso,"Venetus A (Marciana 454 = 822), folio 189, verso"
379,urn:cite:hmt:msA.190r,recto,"Venetus A (Marciana 454 = 822), folio 190, recto"
380,urn:cite:hmt:msA.190v,verso,"Venetus A (Marciana 454 = 822), folio 190, verso"
381,urn:cite:hmt:msA.191r,recto,"Venetus A (Marciana 454 = 822), folio 191, recto"
382,urn:cite:hmt:msA.191v,verso,"Venetus A (Marciana 454 = 822), folio 191, verso"
383,urn:cite:hmt:msA.192r,recto,"Venetus A (Marciana 454 = 822), folio 192, recto"
384,urn:cite:hmt:msA.192v,verso,"Venetus A (Marciana 454 = 822), folio 192, verso"
385,urn:cite:hmt:msA.193r,recto,"Venetus A (Marciana 454 = 822), folio 193, recto"
386,urn:cite:hmt:msA.193v,verso,"Venetus A (Marciana 454 = 822), folio 193, verso"
387,urn:cite:hmt:msA.194r,recto,"Venetus A (Marciana 454 = 822), folio 194, recto"
388,urn:cite:hmt:msA.194v,verso,"Venetus A (Marciana 454 = 822), folio 194, verso"
389,urn:cite:hmt:msA.195r,recto,"Venetus A (Marciana 454 = 822), folio 195, recto"
390,urn:cite:hmt:msA.195v,verso,"Venetus A (Marciana 454 = 822), folio 195, verso"
391,urn:cite:hmt:msA.196r,recto,"Venetus A (Marciana 454 = 822), folio 196, recto"
392,urn:cite:hmt:msA.196v,verso,"Venetus A (Marciana 454 = 822), folio 196, verso"
393,urn:cite:hmt:msA.197r,recto,"Venetus A (Marciana 454 = 822), folio 197, recto"
394,urn:cite:hmt:msA.197v,verso,"Venetus A (Marciana 454 = 822), folio 197, verso"
395,urn:cite:hmt:msA.198r,recto,"Venetus A (Marciana 454 = 822), folio 198, recto"
396,urn:cite:hmt:msA.198v,verso,"Venetus A (Marciana 454 = 822), folio 198, verso"
397,urn:cite:hmt:msA.199r,recto,"Venetus A (Marciana 454 = 822), folio 199, recto"
398,urn:cite:hmt:msA.199v,verso,"Venetus A (Marciana 454 = 822), folio 199, verso"
399,urn:cite:hmt:msA.200r,recto,"Venetus A (Marciana 454 = 822), folio 200, recto"
400,urn:cite:hmt:msA.200v,verso,"Venetus A (Marciana 454 = 822), folio 200, verso"
401,urn:cite:hmt:msA.201r,recto,"Venetus A (Marciana 454 = 822), folio 201, recto"
402,urn:cite:hmt:msA.201v,verso,"Venetus A (Marciana 454 = 822), folio 201, verso"
403,urn:cite:hmt:msA.202r,recto,"Venetus A (Marciana 454 = 822), folio 202, recto"
404,urn:cite:hmt:msA.202v,verso,"Venetus A (Marciana 454 = 822), folio 202, verso"
405,urn:cite:hmt:msA.203r,recto,"Venetus A (Marciana 454 = 822), folio 203, recto"
406,urn:cite:hmt:msA.203v,verso,"Venetus A (Marciana 454 = 822), folio 203, verso"
407,urn:cite:hmt:msA.204r,recto,"Venetus A (Marciana 454 = 822), folio 204, recto"
408,urn:cite:hmt:msA.204v,verso,"Venetus A (Marciana 454 = 822), folio 204, verso"
409,urn:cite:hmt:msA.205r,recto,"Venetus A (Marciana 454 = 822), folio 205, recto"
410,urn:cite:hmt:msA.205v,verso,"Venetus A (Marciana 454 = 822), folio 205, verso"
411,urn:cite:hmt:msA.206r,recto,"Venetus A (Marciana 454 = 822), folio 206, recto"
412,urn:cite:hmt:msA.206v,verso,"Venetus A (Marciana 454 = 822), folio 206, verso"
413,urn:cite:hmt:msA.207r,recto,"Venetus A (Marciana 454 = 822), folio 207, recto"
414,urn:cite:hmt:msA.207v,verso,"Venetus A (Marciana 454 = 822), folio 207, verso"
415,urn:cite:hmt:msA.208r,recto,"Venetus A (Marciana 454 = 822), folio 208, recto"
416,urn:cite:hmt:msA.208v,verso,"Venetus A (Marciana 454 = 822), folio 208, verso"
417,urn:cite:hmt:msA.209r,recto,"Venetus A (Marciana 454 = 822), folio 209, recto"
418,urn:cite:hmt:msA.209v,verso,"Venetus A (Marciana 454 = 822), folio 209, verso"
419,urn:cite:hmt:msA.210r,recto,"Venetus A (Marciana 454 = 822), folio 210, recto"
420,urn:cite:hmt:msA.210v,verso,"Venetus A (Marciana 454 = 822), folio 210, verso"
421,urn:cite:hmt:msA.211r,recto,"Venetus A (Marciana 454 = 822), folio 211, recto"
422,urn:cite:hmt:msA.211v,verso,"Venetus A (Marciana 454 = 822), folio 211, verso"
423,urn:cite:hmt:msA.212r,recto,"Venetus A (Marciana 454 = 822), folio 212, recto"
424,urn:cite:hmt:msA.212v,verso,"Venetus A (Marciana 454 = 822), folio 212, verso"
425,urn:cite:hmt:msA.213r,recto,"Venetus A (Marciana 454 = 822), folio 213, recto"
426,urn:cite:hmt:msA.213v,verso,"Venetus A (Marciana 454 = 822), folio 213, verso"
427,urn:cite:hmt:msA.214r,recto,"Venetus A (Marciana 454 = 822), folio 214, recto"
428,urn:cite:hmt:msA.214v,verso,"Venetus A (Marciana 454 = 822), folio 214, verso"
429,urn:cite:hmt:msA.215r,recto,"Venetus A (Marciana 454 = 822), folio 215, recto"
430,urn:cite:hmt:msA.215v,verso,"Venetus A (Marciana 454 = 822), folio 215, verso"
431,urn:cite:hmt:msA.216r,recto,"Venetus A (Marciana 454 = 822), folio 216, recto"
432,urn:cite:hmt:msA.216v,verso,"Venetus A (Marciana 454 = 822), folio 216, verso"
433,urn:cite:hmt:msA.217r,recto,"Venetus A (Marciana 454 = 822), folio 217, recto"
434,urn:cite:hmt:msA.217v,verso,"Venetus A (Marciana 454 = 822), folio 217, verso"
435,urn:cite:hmt:msA.218r,recto,"Venetus A (Marciana 454 = 822), folio 218, recto"
436,urn:cite:hmt:msA.218v,verso,"Venetus A (Marciana 454 = 822), folio 218, verso"
437,urn:cite:hmt:msA.219r,recto,"Venetus A (Marciana 454 = 822), folio 219, recto"
438,urn:cite:hmt:msA.219v,verso,"Venetus A (Marciana 454 = 822), folio 219, verso"
439,urn:cite:hmt:msA.220r,recto,"Venetus A (Marciana 454 = 822), folio 220, recto"
440,urn:cite:hmt:msA.220v,verso,"Venetus A (Marciana 454 = 822), folio 220, verso"
441,urn:cite:hmt:msA.221r,recto,"Venetus A (Marciana 454 = 822), folio 221, recto"
442,urn:cite:hmt:msA.221v,verso,"Venetus A (Marciana 454 = 822), folio 221, verso"
443,urn:cite:hmt:msA.222r,recto,"Venetus A (Marciana 454 = 822), folio 222, recto"
444,urn:cite:hmt:msA.222v,verso,"Venetus A (Marciana 454 = 822), folio 222, verso"
445,urn:cite:hmt:msA.223r,recto,"Venetus A (Marciana 454 = 822), folio 223, recto"
446,urn:cite:hmt:msA.223v,verso,"Venetus A (Marciana 454 = 822), folio 223, verso"
447,urn:cite:hmt:msA.224r,recto,"Venetus A (Marciana 454 = 822), folio 224, recto"
448,urn:cite:hmt:msA.224v,verso,"Venetus A (Marciana 454 = 822), folio 224, verso"
449,urn:cite:hmt:msA.225r,recto,"Venetus A (Marciana 454 = 822), folio 225, recto"
450,urn:cite:hmt:msA.225v,verso,"Venetus A (Marciana 454 = 822), folio 225, verso"
451,urn:cite:hmt:msA.226r,recto,"Venetus A (Marciana 454 = 822), folio 226, recto"
452,urn:cite:hmt:msA.226v,verso,"Venetus A (Marciana 454 = 822), folio 226, verso"
453,urn:cite:hmt:msA.227r,recto,"Venetus A (Marciana 454 = 822), folio 227, recto"
454,urn:cite:hmt:msA.227v,verso,"Venetus A (Marciana 454 = 822), folio 227, verso"
455,urn:cite:hmt:msA.228r,recto,"Venetus A (Marciana 454 = 822), folio 228, recto"
456,urn:cite:hmt:msA.228v,verso,"Venetus A (Marciana 454 = 822), folio 228, verso"
457,urn:cite:hmt:msA.229r,recto,"Venetus A (Marciana 454 = 822), folio 229, recto"
458,urn:cite:hmt:msA.229v,verso,"Venetus A (Marciana 454 = 822), folio 229, verso"
459,urn:cite:hmt:msA.230r,recto,"Venetus A (Marciana 454 = 822), folio 230, recto"
460,urn:cite:hmt:msA.230v,verso,"Venetus A (Marciana 454 = 822), folio 230, verso"
461,urn:cite:hmt:msA.231r,recto,"Venetus A (Marciana 454 = 822), folio 231, recto"
462,urn:cite:hmt:msA.231v,verso,"Venetus A (Marciana 454 = 822), folio 231, verso"
463,urn:cite:hmt:msA.232r,recto,"Venetus A (Marciana 454 = 822), folio 232, recto"
464,urn:cite:hmt:msA.232v,verso,"Venetus A (Marciana 454 = 822), folio 232, verso"
465,urn:cite:hmt:msA.233r,recto,"Venetus A (Marciana 454 = 822), folio 233, recto"
466,urn:cite:hmt:msA.233v,verso,"Venetus A (Marciana 454 = 822), folio 233, verso"
467,urn:cite:hmt:msA.234r,recto,"Venetus A (Marciana 454 = 822), folio 234, recto"
468,urn:cite:hmt:msA.234v,verso,"Venetus A (Marciana 454 = 822), folio 234, verso"
469,urn:cite:hmt:msA.235r,recto,"Venetus A (Marciana 454 = 822), folio 235, recto"
470,urn:cite:hmt:msA.235v,verso,"Venetus A (Marciana 454 = 822), folio 235, verso"
471,urn:cite:hmt:msA.236r,recto,"Venetus A (Marciana 454 = 822), folio 236, recto"
472,urn:cite:hmt:msA.236v,verso,"Venetus A (Marciana 454 = 822), folio 236, verso"
473,urn:cite:hmt:msA.237r,recto,"Venetus A (Marciana 454 = 822), folio 237, recto"
474,urn:cite:hmt:msA.237v,verso,"Venetus A (Marciana 454 = 822), folio 237, verso"
475,urn:cite:hmt:msA.238r,recto,"Venetus A (Marciana 454 = 822), folio 238, recto"
476,urn:cite:hmt:msA.238v,verso,"Venetus A (Marciana 454 = 822), folio 238, verso"
477,urn:cite:hmt:msA.239r,recto,"Venetus A (Marciana 454 = 822), folio 239, recto"
478,urn:cite:hmt:msA.239v,verso,"Venetus A (Marciana 454 = 822), folio 239, verso"
479,urn:cite:hmt:msA.240r,recto,"Venetus A (Marciana 454 = 822), folio 240, recto"
480,urn:cite:hmt:msA.240v,verso,"Venetus A (Marciana 454 = 822), folio 240, verso"
481,urn:cite:hmt:msA.241r,recto,"Venetus A (Marciana 454 = 822), folio 241, recto"
482,urn:cite:hmt:msA.241v,verso,"Venetus A (Marciana 454 = 822), folio 241, verso"
483,urn:cite:hmt:msA.242r,recto,"Venetus A (Marciana 454 = 822), folio 242, recto"
484,urn:cite:hmt:msA.242v,verso,"Venetus A (Marciana 454 = 822), folio 242, verso"
485,urn:cite:hmt:msA.243r,recto,"Venetus A (Marciana 454 = 822), folio 243, recto"
486,urn:cite:hmt:msA.243v,verso,"Venetus A (Marciana 454 = 822), folio 243, verso"
487,urn:cite:hmt:msA.244r,recto,"Venetus A (Marciana 454 = 822), folio 244, recto"
488,urn:cite:hmt:msA.244v,verso,"Venetus A (Marciana 454 = 822), folio 244, verso"
489,urn:cite:hmt:msA.245r,recto,"Venetus A (Marciana 454 = 822), folio 245, recto"
490,urn:cite:hmt:msA.245v,verso,"Venetus A (Marciana 454 = 822), folio 245, verso"
491,urn:cite:hmt:msA.246r,recto,"Venetus A (Marciana 454 = 822), folio 246, recto"
492,urn:cite:hmt:msA.246v,verso,"Venetus A (Marciana 454 = 822), folio 246, verso"
493,urn:cite:hmt:msA.247r,recto,"Venetus A (Marciana 454 = 822), folio 247, recto"
494,urn:cite:hmt:msA.247v,verso,"Venetus A (Marciana 454 = 822), folio 247, verso"
495,urn:cite:hmt:msA.248r,recto,"Venetus A (Marciana 454 = 822), folio 248, recto"
496,urn:cite:hmt:msA.248v,verso,"Venetus A (Marciana 454 = 822), folio 248, verso"
497,urn:cite:hmt:msA.249r,recto,"Venetus A (Marciana 454 = 822), folio 249, recto"
498,urn:cite:hmt:msA.249v,verso,"Venetus A (Marciana 454 = 822), folio 249, verso"
499,urn:cite:hmt:msA.250r,recto,"Venetus A (Marciana 454 = 822), folio 250, recto"
500,urn:cite:hmt:msA.250v,verso,"Venetus A (Marciana 454 = 822), folio 250, verso"
501,urn:cite:hmt:msA.251r,recto,"Venetus A (Marciana 454 = 822), folio 251, recto"
502,urn:cite:hmt:msA.251v,verso,"Venetus A (Marciana 454 = 822), folio 251, verso"
503,urn:cite:hmt:msA.252r,recto,"Venetus A (Marciana 454 = 822), folio 252, recto"
504,urn:cite:hmt:msA.252v,verso,"Venetus A (Marciana 454 = 822), folio 252, verso"
505,urn:cite:hmt:msA.253r,recto,"Venetus A (Marciana 454 = 822), folio 253, recto"
506,urn:cite:hmt:msA.253v,verso,"Venetus A (Marciana 454 = 822), folio 253, verso"
507,urn:cite:hmt:msA.254r,recto,"Venetus A (Marciana 454 = 822), folio 254, recto"
508,urn:cite:hmt:msA.254v,verso,"Venetus A (Marciana 454 = 822), folio 254, verso"
509,urn:cite:hmt:msA.255r,recto,"Venetus A (Marciana 454 = 822), folio 255, recto"
510,urn:cite:hmt:msA.255v,verso,"Venetus A (Marciana 454 = 822), folio 255, verso"
511,urn:cite:hmt:msA.256r,recto,"Venetus A (Marciana 454 = 822), folio 256, recto"
512,urn:cite:hmt:msA.256v,verso,"Venetus A (Marciana 454 = 822), folio 256, verso"
513,urn:cite:hmt:msA.257r,recto,"Venetus A (Marciana 454 = 822), folio 257, recto"
514,urn:cite:hmt:msA.257v,verso,"Venetus A (Marciana 454 = 822), folio 257, verso"
515,urn:cite:hmt:msA.258r,recto,"Venetus A (Marciana 454 = 822), folio 258, recto"
516,urn:cite:hmt:msA.258v,verso,"Venetus A (Marciana 454 = 822), folio 258, verso"
517,urn:cite:hmt:msA.259r,recto,"Venetus A (Marciana 454 = 822), folio 259, recto"
518,urn:cite:hmt:msA.259v,verso,"Venetus A (Marciana 454 = 822), folio 259, verso"
519,urn:cite:hmt:msA.260r,recto,"Venetus A (Marciana 454 = 822), folio 260, recto"
520,urn:cite:hmt:msA.260v,verso,"Venetus A (Marciana 454 = 822), folio 260, verso"
521,urn:cite:hmt:msA.261r,recto,"Venetus A (Marciana 454 = 822), folio 261, recto"
522,urn:cite:hmt:msA.261v,verso,"Venetus A (Marciana 454 = 822), folio 261, verso"
523,urn:cite:hmt:msA.262r,recto,"Venetus A (Marciana 454 = 822), folio 262, recto"
524,urn:cite:hmt:msA.262v,verso,"Venetus A (Marciana 454 = 822), folio 262, verso"
525,urn:cite:hmt:msA.263r,recto,"Venetus A (Marciana 454 = 822), folio 263, recto"
526,urn:cite:hmt:msA.263v,verso,"Venetus A (Marciana 454 = 822), folio 263, verso"
527,urn:cite:hmt:msA.264r,recto,"Venetus A (Marciana 454 = 822), folio 264, recto"
528,urn:cite:hmt:msA.264v,verso,"Venetus A (Marciana 454 = 822), folio 264, verso"
529,urn:cite:hmt:msA.265r,recto,"Venetus A (Marciana 454 = 822), folio 265, recto"
530,urn:cite:hmt:msA.265v,verso,"Venetus A (Marciana 454 = 822), folio 265, verso"
531,urn:cite:hmt:msA.266r,recto,"Venetus A (Marciana 454 = 822), folio 266, recto"
532,urn:cite:hmt:msA.266v,verso,"Venetus A (Marciana 454 = 822), folio 266, verso"
533,urn:cite:hmt:msA.267r,recto,"Venetus A (Marciana 454 = 822), folio 267, recto"
534,urn:cite:hmt:msA.267v,verso,"Venetus A (Marciana 454 = 822), folio 267, verso"
535,urn:cite:hmt:msA.268r,recto,"Venetus A (Marciana 454 = 822), folio 268, recto"
536,urn:cite:hmt:msA.268v,verso,"Venetus A (Marciana 454 = 822), folio 268, verso"
537,urn:cite:hmt:msA.269r,recto,"Venetus A (Marciana 454 = 822), folio 269, recto"
538,urn:cite:hmt:msA.269v,verso,"Venetus A (Marciana 454 = 822), folio 269, verso"
539,urn:cite:hmt:msA.270r,recto,"Venetus A (Marciana 454 = 822), folio 270, recto"
540,urn:cite:hmt:msA.270v,verso,"Venetus A (Marciana 454 = 822), folio 270, verso"
541,urn:cite:hmt:msA.271r,recto,"Venetus A (Marciana 454 = 822), folio 271, recto"
542,urn:cite:hmt:msA.271v,verso,"Venetus A (Marciana 454 = 822), folio 271, verso"
543,urn:cite:hmt:msA.272r,recto,"Venetus A (Marciana 454 = 822), folio 272, recto"
544,urn:cite:hmt:msA.272v,verso,"Venetus A (Marciana 454 = 822), folio 272, verso"
545,urn:cite:hmt:msA.273r,recto,"Venetus A (Marciana 454 = 822), folio 273, recto"
546,urn:cite:hmt:msA.273v,verso,"Venetus A (Marciana 454 = 822), folio 273, verso"
547,urn:cite:hmt:msA.274r,recto,"Venetus A (Marciana 454 = 822), folio 274, recto"
548,urn:cite:hmt:msA.274v,verso,"Venetus A (Marciana 454 = 822), folio 274, verso"
549,urn:cite:hmt:msA.275r,recto,"Venetus A (Marciana 454 = 822), folio 275, recto"
550,urn:cite:hmt:msA.275v,verso,"Venetus A (Marciana 454 = 822), folio 275, verso"
551,urn:cite:hmt:msA.276r,recto,"Venetus A (Marciana 454 = 822), folio 276, recto"
552,urn:cite:hmt:msA.276v,verso,"Venetus A (Marciana 454 = 822), folio 276, verso"
553,urn:cite:hmt:msA.277r,recto,"Venetus A (Marciana 454 = 822), folio 277, recto"
554,urn:cite:hmt:msA.277v,verso,"Venetus A (Marciana 454 = 822), folio 277, verso"
555,urn:cite:hmt:msA.278r,recto,"Venetus A (Marciana 454 = 822), folio 278, recto"
556,urn:cite:hmt:msA.278v,verso,"Venetus A (Marciana 454 = 822), folio 278, verso"
557,urn:cite:hmt:msA.279r,recto,"Venetus A (Marciana 454 = 822), folio 279, recto"
558,urn:cite:hmt:msA.279v,verso,"Venetus A (Marciana 454 = 822), folio 279, verso"
559,urn:cite:hmt:msA.280r,recto,"Venetus A (Marciana 454 = 822), folio 280, recto"
560,urn:cite:hmt:msA.280v,verso,"Venetus A (Marciana 454 = 822), folio 280, verso"
561,urn:cite:hmt:msA.281r,recto,"Venetus A (Marciana 454 = 822), folio 281, recto"
562,urn:cite:hmt:msA.281v,verso,"Venetus A (Marciana 454 = 822), folio 281, verso"
563,urn:cite:hmt:msA.282r,recto,"Venetus A (Marciana 454 = 822), folio 282, recto"
564,urn:cite:hmt:msA.282v,verso,"Venetus A (Marciana 454 = 822), folio 282, verso"
565,urn:cite:hmt:msA.283r,recto,"Venetus A (Marciana 454 = 822), folio 283, recto"
566,urn:cite:hmt:msA.283v,verso,"Venetus A (Marciana 454 = 822), folio 283, verso"
567,urn:cite:hmt:msA.284r,recto,"Venetus A (Marciana 454 = 822), folio 284, recto"
568,urn:cite:hmt:msA.284v,verso,"Venetus A (Marciana 454 = 822), folio 284, verso"
569,urn:cite:hmt:msA.285r,recto,"Venetus A (Marciana 454 = 822), folio 285, recto"
570,urn:cite:hmt:msA.285v,verso,"Venetus A (Marciana 454 = 822), folio 285, verso"
571,urn:cite:hmt:msA.286r,recto,"Venetus A (Marciana 454 = 822), folio 286, recto"
572,urn:cite:hmt:msA.286v,verso,"Venetus A (Marciana 454 = 822), folio 286, verso"
573,urn:cite:hmt:msA.287r,recto,"Venetus A (Marciana 454 = 822), folio 287, recto"
574,urn:cite:hmt:msA.287v,verso,"Venetus A (Marciana 454 = 822), folio 287, verso"
575,urn:cite:hmt:msA.288r,recto,"Venetus A (Marciana 454 = 822), folio 288, recto"
576,urn:cite:hmt:msA.288v,verso,"Venetus A (Marciana 454 = 822), folio 288, verso"
577,urn:cite:hmt:msA.289r,recto,"Venetus A (Marciana 454 = 822), folio 289, recto"
578,urn:cite:hmt:msA.289v,verso,"Venetus A (Marciana 454 = 822), folio 289, verso"
