CtsUrn,Comments,VisualEvidence,FolioUrn
urn:cts:greekLit:tlg5026.msAim.hmt:3.707,"Aim 3","urn:cite:hmt:vaimg.VA044VN-0546@0.43404569,0.43430152,0.06005895,0.03872752","urn:cite:hmt:msA.44v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.708,"Aim 4","urn:cite:hmt:vaimg.VA044VN-0546@0.43257185,0.66044260,0.06153279,0.00968188","urn:cite:hmt:msA.44v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.709,"Aim 5","urn:cite:hmt:vaimg.VA044VN-0546@0.44970523,0.67372061,0.03813559,0.04536653","urn:cite:hmt:msA.44v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.710,"Aim 1","urn:cite:hmt:vaimg.VA045RN-0046@0.52800295,0.34619640,0.02192336,0.05809129","urn:cite:hmt:msA.45r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.712,"Aim 1","urn:cite:hmt:vaimg.VA045VN-0547@0.44620486,0.32503458,0.04366249,0.06224066","urn:cite:hmt:msA.45v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.713,"Aim 2","urn:cite:hmt:vaimg.VA045VN-0547@0.44988946,0.53112033,0.03260870,0.06887967","urn:cite:hmt:msA.45v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.719,"Aim 1","urn:cite:hmt:vaimg.VA046RN-0047@0.54753132,0.47302905,0.06392778,0.03098202","urn:cite:hmt:msA.46r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.720,"Aim 2","urn:cite:hmt:vaimg.VA046RN-0047@0.56705969,0.51383126,0.05213707,0.06376210","urn:cite:hmt:msA.46r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.725,"Aim 1","urn:cite:hmt:vaimg.VA046VN-0548@0.42722918,0.21562932,0.07885041,0.05933610","urn:cite:hmt:msA.46v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.726,"Aim 2","urn:cite:hmt:vaimg.VA046VN-0548@0.43975682,0.43872752,0.12011791,0.01134163","urn:cite:hmt:msA.46v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.727,"Aim 3","urn:cite:hmt:vaimg.VA046VN-0548@0.42925571,0.45048409,0.06816507,0.04827109","urn:cite:hmt:msA.46v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.728,"Aim 4","urn:cite:hmt:vaimg.VA046VN-0548@0.43201916,0.49488243,0.05821665,0.07828492","urn:cite:hmt:msA.46v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.730,"Aim 1","urn:cite:hmt:vaimg.VA047RN-0048@0.50939573,0.68769018,0.03352985,0.02600277","urn:cite:hmt:msA.47r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.732,"Aim 1","urn:cite:hmt:vaimg.VA047VN-0549@0.43400232,0.38933951,0.05055963,0.03867323","urn:cite:hmt:msA.47v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.733,"Aim 2","urn:cite:hmt:vaimg.VA047VN-0549@0.42609031,0.48334299,0.05480509,0.04113557","urn:cite:hmt:msA.47v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.734,"Aim 3","urn:cite:hmt:vaimg.VA047VN-0549@0.43824778,0.57575319,0.03994597,0.04099073","urn:cite:hmt:msA.47v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.738,"Aim 1","urn:cite:hmt:vaimg.VA048RN-0049@0.46849668,0.29363762,0.06116433,0.01673582","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.739,"Aim 2","urn:cite:hmt:vaimg.VA048RN-0049@0.48968312,0.54011065,0.04679440,0.06334716","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.740,"Aim 3","urn:cite:hmt:vaimg.VA048RN-0049@0.48176124,0.62461964,0.05784819,0.02821577","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.741,"Aim 4","urn:cite:hmt:vaimg.VA048RN-0049@0.50902727,0.68934993,0.02302874,0.02821577","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.747,"Aim 1","urn:cite:hmt:vaimg.VA048VN-0550@0.41709654,0.38091286,0.04882093,0.03734440","urn:cite:hmt:msA.48v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.748,"Aim 2","urn:cite:hmt:vaimg.VA048VN-0550@0.41562270,0.41811895,0.05047900,0.07109267","urn:cite:hmt:msA.48v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.749,"Aim 3","urn:cite:hmt:vaimg.VA048VN-0550@0.42925571,0.49308437,0.05582167,0.03706777","urn:cite:hmt:msA.48v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.750,"Aim 4","urn:cite:hmt:vaimg.VA048VN-0550@0.42704495,0.58381743,0.05305822,0.03969571","urn:cite:hmt:msA.48v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.751,"Aim 5","urn:cite:hmt:vaimg.VA048VN-0550@0.43165070,0.63485477,0.05821665,0.03084371","urn:cite:hmt:msA.48v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.755,"Aim 1","urn:cite:hmt:vaimg.VA049RN-0050@0.54458364,0.23845090,0.05490052,0.01106501","urn:cite:hmt:msA.49r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.756,"Aim 2","urn:cite:hmt:vaimg.VA049RN-0050@0.58529845,0.28340249,0.04992631,0.03222683","urn:cite:hmt:msA.49r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.757,"Aim 3","urn:cite:hmt:vaimg.VA049RN-0050@0.53334562,0.42572614,0.07037583,0.04356846","urn:cite:hmt:msA.49r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.758,"Aim 4","urn:cite:hmt:vaimg.VA049RN-0050@0.55140015,0.60843707,0.03905674,0.05006916","urn:cite:hmt:msA.49r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.762,"Aim 1","urn:cite:hmt:vaimg.VA049VN-0551@0.41230656,0.30511757,0.06963891,0.11507607","urn:cite:hmt:msA.49v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.763,"Aim 2","urn:cite:hmt:vaimg.VA049VN-0551@0.44307296,0.55228216,0.04034635,0.04688797","urn:cite:hmt:msA.49v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.767,"Aim 1","urn:cite:hmt:vaimg.VA050RN-0051@0.50589536,0.23001383,0.10593220,0.02932227","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.768,"Aim 2","urn:cite:hmt:vaimg.VA050RN-0051@0.55545321,0.30829876,0.06669123,0.01355463","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.769,"Aim 3","urn:cite:hmt:vaimg.VA050RN-0051@0.53058217,0.38271093,0.07166544,0.04550484","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.770,"Aim 4","urn:cite:hmt:vaimg.VA050RN-0051@0.54587325,0.45615491,0.05121592,0.02780083","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.771,"Aim 5","urn:cite:hmt:vaimg.VA050RN-0051@0.53924097,0.49322268,0.05729550,0.01715076","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.772,"Aim 6","urn:cite:hmt:vaimg.VA050RN-0051@0.53463522,0.51272476,0.05582167,0.00760719","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.773,"Aim 7","urn:cite:hmt:vaimg.VA050RN-0051@0.52247605,0.54854772,0.03131909,0.02171508","urn:cite:hmt:msA.50r"
urn:cts:greekLit:tlg5026.msAim.hmt:3.777,"Aim 1","urn:cite:hmt:vaimg.VA050VN-0552@0.44086220,0.36721992,0.03445099,0.02683264","urn:cite:hmt:msA.50v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.778,"Aim 2","urn:cite:hmt:vaimg.VA050VN-0552@0.43680914,0.48340249,0.05379514,0.04052559","urn:cite:hmt:msA.50v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.779,"Aim 3","urn:cite:hmt:vaimg.VA050VN-0552@0.44030951,0.60926694,0.05840088,0.09405256","urn:cite:hmt:msA.50v"
urn:cts:greekLit:tlg5026.msAim.hmt:3.780,"Aim 1","urn:cite:hmt:vaimg.VA051RN-0052@0.49705232,0.37275242,0.07350774,0.01175657","urn:cite:hmt:msA.51r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.684,"Aext 1","urn:cite:hmt:vaimg.VA043RN-0044@0.79366249,0.46597510,0.04513633,0.01217151","urn:cite:hmt:msA.43r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.718,"Aext 1","urn:cite:hmt:vaimg.VA046RN-0047@0.78500368,0.55961272,0.03610906,0.01549101","urn:cite:hmt:msA.46r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.729,"Aext 1","urn:cite:hmt:vaimg.VA046VN-0548@0.15714812,0.31535270,0.02652911,0.01355463","urn:cite:hmt:msA.46v"
urn:cts:greekLit:tlg5026.msAext.hmt:3.731,"Aext 1","urn:cite:hmt:vaimg.VA047RN-0048@0.74834193,0.37192254,0.04495210,0.01770401","urn:cite:hmt:msA.47r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.735,"Aext 1","urn:cite:hmt:vaimg.VA047VN-0549@0.11443458,0.28736964,0.05712080,0.01332561","urn:cite:hmt:msA.47v"
urn:cts:greekLit:tlg5026.msAext.hmt:3.736,"Aext 2","urn:cite:hmt:vaimg.VA047VN-0549@0.11945195,0.30257822,0.04284060,0.01260139","urn:cite:hmt:msA.47v"
urn:cts:greekLit:tlg5026.msAext.hmt:3.742,"Aext 1","urn:cite:hmt:vaimg.VA048RN-0049@0.70449521,0.12213001,0.04605748,0.06721992","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.743,"Aext 2","urn:cite:hmt:vaimg.VA048RN-0049@0.77118644,0.66542185,0.05784819,0.03485477","urn:cite:hmt:msA.48r"
urn:cts:greekLit:tlg5026.msAext.hmt:3.752,"Aext 1","urn:cite:hmt:vaimg.VA048VN-0550@0.12951363,0.25919779,0.04458364,0.01493776","urn:cite:hmt:msA.48v"
