CtsUrn,Comments,VisualEvidence,FolioUrn
urn:cts:greekLit:tlg5026.msA.hmt:9.126,,"urn:cite:hmt:vaimg.VA114RN-0286@0.1662,0.1014,0.5966,0.0736",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.127,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6188,0.2988,0.2732,0.0562",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.128,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6124,0.3491,0.2739,0.0419",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.129,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6141,0.3862,0.2398,0.0496",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.130,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6202,0.4322,0.2,0.0481",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.131,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6137,0.4767,0.219,0.1472",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.132,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6083,0.6081,0.2238,0.0624",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.133,,"urn:cite:hmt:vaimg.VA114RN-0286@0.5919,0.6551,0.2446,0.0488",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.134,,"urn:cite:hmt:vaimg.VA114RN-0286@0.6018,0.7016,0.2211,0.0481",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.135,,"urn:cite:hmt:vaimg.VA114RN-0286@0.1477,0.7361,0.6895,0.0368",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.136,,"urn:cite:hmt:vaimg.VA114RN-0286@0.1521,0.7575,0.6844,0.0252",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.137,,"urn:cite:hmt:vaimg.VA114RN-0286@0.155,0.7668,0.7078,0.0368",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.138,,"urn:cite:hmt:vaimg.VA114RN-0286@0.1557,0.7882,0.6603,0.0313",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.139,,"urn:cite:hmt:vaimg.VA114RN-0286@0.1565,0.8047,0.6698,0.0505",urn:cite:hmt:msA.114r
urn:cts:greekLit:tlg5026.msA.hmt:9.154,,"urn:cite:hmt:vaimg.VA114VN-0617@0.1886,0.134,0.7106,0.0351",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.155,,"urn:cite:hmt:vaimg.VA114VN-0617@0.1924,0.1473,0.7063,0.03",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.156,,"urn:cite:hmt:vaimg.VA114VN-0617@0.3774,0.1578,0.4384,0.018",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.157,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2004,0.1654,0.7091,0.0247",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.158,,"urn:cite:hmt:vaimg.VA114VN-0617@0.1974,0.1793,0.7076,0.0265",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.159,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2031,0.1858,0.7041,0.0313",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.160,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2003,0.1966,0.7041,0.0373",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.161,,"urn:cite:hmt:vaimg.VA114VN-0617@0.1852,0.2126,0.7177,0.1713",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.162,,"urn:cite:hmt:vaimg.VA114VN-0617@0.1862,0.3796,0.238,0.0643",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.163,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2088,0.427,0.218,0.1318",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.164,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2081,0.5448,0.2233,0.072",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.165,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2075,0.6137,0.2233,0.0829",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.166,,"urn:cite:hmt:vaimg.VA114VN-0617@0.2187,0.6835,0.6835,0.0971",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.167,,"urn:cite:hmt:vaimg.VA114VN-0617@0.222,0.7565,0.6892,0.0376",urn:cite:hmt:msA.114v
urn:cts:greekLit:tlg5026.msA.hmt:9.186,,"urn:cite:hmt:vaimg.VA115RN-0287@0.1762,0.1202,0.5255,0.018",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.187,,"urn:cite:hmt:vaimg.VA115RN-0287@0.1872,0.1187,0.6446,0.0421",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.188,,"urn:cite:hmt:vaimg.VA115RN-0287@0.1832,0.1465,0.6577,0.0481",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.189,,"urn:cite:hmt:vaimg.VA115RN-0287@0.1822,0.1923,0.6577,0.0293",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.190,,"urn:cite:hmt:vaimg.VA115RN-0287@0.6214,0.1967,0.2244,0.1052",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.191,,"urn:cite:hmt:vaimg.VA115RN-0287@0.6328,0.2962,0.2066,0.0621",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.192,,"urn:cite:hmt:vaimg.VA115RN-0287@0.6306,0.3509,0.2022,0.0977",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.193,,"urn:cite:hmt:vaimg.VA115RN-0287@0.1762,0.731,0.6927,0.0917",urn:cite:hmt:msA.115r
urn:cts:greekLit:tlg5026.msA.hmt:9.2,,"urn:cite:hmt:vaimg.VA111VN-0614@0.1562,0.3088,0.2723,0.0541",urn:cite:hmt:msA.111v
urn:cts:greekLit:tlg5026.msA.hmt:9.208,,"urn:cite:hmt:vaimg.VA115VN-0618@0.2012,0.13,0.7037,0.0225",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.209,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1972,0.1458,0.7037,0.0225",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.210,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1972,0.16,0.7037,0.0225",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.211,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1972,0.1721,0.7037,0.0285",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.212,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1962,0.1983,0.7037,0.0285",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.213,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1912,0.2269,0.2352,0.0518",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.214,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1972,0.263,0.2352,0.16",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.215,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1922,0.4147,0.2352,0.1172",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.216,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1942,0.5252,0.2352,0.1172",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.217,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1852,0.6379,0.2452,0.0496",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.218,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1932,0.6882,0.2452,0.0436",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.219,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1992,0.734,0.6937,0.0368",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.220,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1972,0.7558,0.6937,0.0301",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.221,,"urn:cite:hmt:vaimg.VA115VN-0618@0.1932,0.7724,0.6937,0.0301",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.222,,"urn:cite:hmt:vaimg.VA115VN-0618@0.3574,0.7829,0.4515,0.0218",urn:cite:hmt:msA.115v
urn:cts:greekLit:tlg5026.msA.hmt:9.243,,"urn:cite:hmt:vaimg.VA116RN-0288@0.193,0.0967,0.6375,0.0298",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.244,,"urn:cite:hmt:vaimg.VA116RN-0288@0.3906,0.118,0.4292,0.0167",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.245,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1905,0.1242,0.6293,0.0205",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.246,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1892,0.1352,0.637,0.028",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.247,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1901,0.1508,0.6345,0.0408",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.248,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1905,0.1808,0.6337,0.0308",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.249,,"urn:cite:hmt:vaimg.VA116RN-0288@0.6267,0.1998,0.1985,0.0442",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.250,,"urn:cite:hmt:vaimg.VA116RN-0288@0.6176,0.2447,0.2096,0.1135",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.251,,"urn:cite:hmt:vaimg.VA116RN-0288@0.6246,0.3488,0.2012,0.1416",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.252,,"urn:cite:hmt:vaimg.VA116RN-0288@0.6111,0.4908,0.2169,0.1136",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.253,,"urn:cite:hmt:vaimg.VA116RN-0288@0.6056,0.601,0.2243,0.063",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.254,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1762,0.6612,0.6797,0.0849",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.255,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1742,0.7333,0.6466,0.0308",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.256,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1742,0.7528,0.6436,0.0471",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.257,,"urn:cite:hmt:vaimg.VA116RN-0288@0.1709,0.7918,0.6563,0.0218",urn:cite:hmt:msA.116r
urn:cts:greekLit:tlg5026.msA.hmt:9.26,,"urn:cite:hmt:vaimg.VA112RN-0284@0.1978,0.1125,0.6564,0.0397",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.27,,"urn:cite:hmt:vaimg.VA112RN-0284@0.189,0.1328,0.6523,0.0326",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.270,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1862,0.1019,0.74,0.0446",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.271,,"urn:cite:hmt:vaimg.VA116VN-0619@0.2057,0.1172,0.7181,0.0364",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.272,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1877,0.1343,0.7252,0.0311",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.273,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1979,0.1436,0.7197,0.0429",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.274,,"urn:cite:hmt:vaimg.VA116VN-0619@0.201,0.1689,0.7142,0.03",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.275,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1979,0.1912,0.2443,0.0858",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.276,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1955,0.4806,0.2283,0.0756",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.277,,"urn:cite:hmt:vaimg.VA116VN-0619@0.1979,0.5517,0.2328,0.0403",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.278,,"urn:cite:hmt:vaimg.VA116VN-0619@0.2001,0.5873,0.2262,0.026",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.279,,"urn:cite:hmt:vaimg.VA116VN-0619@0.2019,0.6099,0.2265,0.0885",urn:cite:hmt:msA.116v
urn:cts:greekLit:tlg5026.msA.hmt:9.28,,"urn:cite:hmt:vaimg.VA112RN-0284@0.191,0.1466,0.6496,0.0412",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.29,,"urn:cite:hmt:vaimg.VA112RN-0284@0.189,0.171,0.6516,0.0417",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.292,,"urn:cite:hmt:vaimg.VA117RN-0289@0.1982,0.1029,0.6316,0.0759",urn:cite:hmt:msA.117r
urn:cts:greekLit:tlg5026.msA.hmt:9.293,,"urn:cite:hmt:vaimg.VA117RN-0289@0.6126,0.429,0.2032,0.0729",urn:cite:hmt:msA.117r
urn:cts:greekLit:tlg5026.msA.hmt:9.3,,"urn:cite:hmt:vaimg.VA111VN-0614@0.1842,0.3539,0.2372,0.0872",urn:cite:hmt:msA.111v
urn:cts:greekLit:tlg5026.msA.hmt:9.30,,"urn:cite:hmt:vaimg.VA112RN-0284@0.3353,0.1914,0.5094,0.1008",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.304,,"urn:cite:hmt:vaimg.VA117VN-0620@0.2218,0.4583,0.2207,0.0531",urn:cite:hmt:msA.117v
urn:cts:greekLit:tlg5026.msA.hmt:9.305,,"urn:cite:hmt:vaimg.VA117VN-0620@0.2058,0.5089,0.2484,0.1144",urn:cite:hmt:msA.117v
urn:cts:greekLit:tlg5026.msA.hmt:9.306,,"urn:cite:hmt:vaimg.VA117VN-0620@0.2129,0.622,0.2419,0.0649",urn:cite:hmt:msA.117v
urn:cts:greekLit:tlg5026.msA.hmt:9.307,,"urn:cite:hmt:vaimg.VA117VN-0620@0.2022,0.701,0.6717,0.0766",urn:cite:hmt:msA.117v
urn:cts:greekLit:tlg5026.msA.hmt:9.31,,"urn:cite:hmt:vaimg.VA112RN-0284@0.609,0.2825,0.2323,0.0478",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.311,,"urn:cite:hmt:vaimg.VA118RN-0290@0.2062,0.0924,0.6206,0.0263",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.313,,"urn:cite:hmt:vaimg.VA118RN-0290@0.1892,0.1292,0.6206,0.0421",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.314,,"urn:cite:hmt:vaimg.VA118RN-0290@0.5926,0.426,0.2242,0.1059",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.315,,"urn:cite:hmt:vaimg.VA118RN-0290@0.6026,0.5094,0.2072,0.0654",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.316,,"urn:cite:hmt:vaimg.VA118RN-0290@0.6046,0.571,0.2072,0.0789",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.316,,"urn:cite:hmt:vaimg.VA118RN-0290@0.6046,0.571,0.2072,0.0789",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.317,,"urn:cite:hmt:vaimg.VA118RN-0290@0.6006,0.6334,0.2072,0.0834",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.318,,"urn:cite:hmt:vaimg.VA118RN-0290@0.5936,0.7137,0.2072,0.0398",urn:cite:hmt:msA.118r
urn:cts:greekLit:tlg5026.msA.hmt:9.32,,"urn:cite:hmt:vaimg.VA112RN-0284@0.6171,0.3257,0.2229,0.0718",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.33,,"urn:cite:hmt:vaimg.VA112RN-0284@0.6178,0.3939,0.2154,0.0931",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.335,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2139,0.1102,0.6501,0.0446",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.336,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2235,0.1441,0.6299,0.0266",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.337,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2145,0.167,0.6634,0.0869",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.338,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2142,0.2502,0.2352,0.1134",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.339,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2112,0.3569,0.2232,0.0631",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.34,,"urn:cite:hmt:vaimg.VA112RN-0284@0.1754,0.7246,0.6806,0.0526",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.340,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2172,0.417,0.2222,0.0917",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.341,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2252,0.4861,0.2072,0.1119",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.342,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2252,0.7107,0.5175,0.024",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.343,,"urn:cite:hmt:vaimg.VA118VN-0621@0.2302,0.7235,0.6567,0.0443",urn:cite:hmt:msA.118v
urn:cts:greekLit:tlg5026.msA.hmt:9.35,,"urn:cite:hmt:vaimg.VA112RN-0284@0.1652,0.7525,0.6703,0.0532",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.351,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1728,0.0962,0.6692,0.0443",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.352,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1872,0.1184,0.6278,0.0276",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.353,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1781,0.1559,0.6692,0.0341",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.354,,"urn:cite:hmt:vaimg.VA119RN-0291@0.3956,0.1729,0.3512,0.0227",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.355,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1752,0.1818,0.7017,0.0481",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.356,,"urn:cite:hmt:vaimg.VA119RN-0291@0.6036,0.2261,0.2472,0.1292",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.357,,"urn:cite:hmt:vaimg.VA119RN-0291@0.6036,0.3501,0.2112,0.0699",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.358,,"urn:cite:hmt:vaimg.VA119RN-0291@0.5936,0.414,0.2262,0.1165",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.359,,"urn:cite:hmt:vaimg.VA119RN-0291@0.5906,0.5244,0.2472,0.0721",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.36,,"urn:cite:hmt:vaimg.VA112RN-0284@0.1798,0.7794,0.6601,0.0521",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.360,,"urn:cite:hmt:vaimg.VA119RN-0291@0.6006,0.5913,0.2382,0.1195",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.361,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1552,0.7017,0.6637,0.0285",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.362,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1603,0.7229,0.657,0.0599",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.363,,"urn:cite:hmt:vaimg.VA119RN-0291@0.1547,0.7648,0.6528,0.0366",urn:cite:hmt:msA.119r
urn:cts:greekLit:tlg5026.msA.hmt:9.37,,"urn:cite:hmt:vaimg.VA112RN-0284@0.1842,0.8041,0.6616,0.0822",urn:cite:hmt:msA.112r
urn:cts:greekLit:tlg5026.msA.hmt:9.375,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2272,0.1104,0.6807,0.0338",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.376,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2372,0.139,0.6577,0.0248",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.377,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2292,0.166,0.6577,0.0285",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.378,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2262,0.1976,0.6577,0.151",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.379,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2162,0.3418,0.2352,0.0639",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.380,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2162,0.4005,0.2352,0.0639",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.381,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2192,0.4778,0.2352,0.0316",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.382,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2202,0.5071,0.2352,0.0316",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.383,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2152,0.5394,0.2352,0.0451",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.384,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2122,0.5845,0.2352,0.0503",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.385,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2232,0.6319,0.2402,0.0781",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.386,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2192,0.7077,0.6857,0.0368",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.387,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2192,0.7303,0.6857,0.0368",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.388,,"urn:cite:hmt:vaimg.VA119VN-0622@0.3754,0.7521,0.4925,0.0203",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.389,,"urn:cite:hmt:vaimg.VA119VN-0622@0.2302,0.7611,0.6907,0.0323",urn:cite:hmt:msA.119v
urn:cts:greekLit:tlg5026.msA.hmt:9.397,,"urn:cite:hmt:vaimg.VA120RN-0292@0.6048,0.327,0.2133,0.0671",urn:cite:hmt:msA.120r
urn:cts:greekLit:tlg5026.msA.hmt:9.398,,"urn:cite:hmt:vaimg.VA120RN-0292@0.593,0.3866,0.2143,0.042",urn:cite:hmt:msA.120r
urn:cts:greekLit:tlg5026.msA.hmt:9.399,,"urn:cite:hmt:vaimg.VA120RN-0292@0.5878,0.4241,0.2282,0.0532",urn:cite:hmt:msA.120r
