CtsUrn,Comments,VisualEvidence,FolioUrn
urn:cts:greekLit:tlg5026.msA.hmt:7.1053,1st interior scholion,"urn:cite:hmt:vaimg.VA095RN-0267@0.1225,0.377,0.0575,0.0313",urn:cite:hmt:msA.95r
urn:cts:greekLit:tlg5026.msA.hmt:7.1054,2nd interior scholion,"urn:cite:hmt:vaimg.VA095RN-0267@0.1275,0.4383,0.0592,0.0401",urn:cite:hmt:msA.95r
urn:cts:greekLit:tlg5026.msA.hmt:7.1055,3rd interior scholion,"urn:cite:hmt:vaimg.VA095RN-0267@0.1,0.6143,0.03,0.0138",urn:cite:hmt:msA.95r
urn:cts:greekLit:tlg5026.msA.hmt:7.1056,exterior scholion,"urn:cite:hmt:vaimg.VA095RN-0267@0.8658,0.5861,0.0317,0.0157",urn:cite:hmt:msA.95r
urn:cts:greekLit:tlg5026.msA.hmt:7.1057,1st main scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.2017,0.1252,0.6683,0.0357",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1058,2nd main scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.195,0.4314,0.2217,0.067",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1059,3rd main scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.19,0.4859,0.21,0.0488",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1060,4th main scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.1867,0.5348,0.2458,0.1234",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1061,5th main scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.21,0.6575,0.225,0.0683",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1062,1st intramarginal scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.4117,0.4389,0.0492,0.0338",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1063,2nd intramarginal scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.3892,0.4765,0.0725,0.02",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1064,3rd intramarginal scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.4025,0.4972,0.0533,0.0839",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1065,exterior scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.11,0.6731,0.04,0.0238",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.1067,exterior scholion,"urn:cite:hmt:vaimg.VA095VN-0598@0.1042,0.3901,0.0225,0.0219",urn:cite:hmt:msA.95v
urn:cts:greekLit:tlg5026.msA.hmt:7.101,101 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.1856,0.116,0.6994,0.0364",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.102,102 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.482,0.1357,0.3467,0.016",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.103,103 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.1893,0.1497,0.7061,0.0235",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.104,104 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.1868,0.4791,0.2188,0.0643",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.105,105 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.1975,0.5412,0.2061,0.0497",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.106,106 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.1954,0.5872,0.705,0.2533",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msA.hmt:7.201,201 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.1699,0.1091,0.6419,0.0325",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.202,202 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.2217,0.1267,0.3463,0.0195",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.203,203 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.1829,0.1367,0.6273,0.0368",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.204,204 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.5828,0.4612,0.2149,0.1448",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.205,205 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.5861,0.6136,0.2164,0.0648",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.206,206 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.5903,0.6796,0.204,0.0499",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.207,207 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.1488,0.7178,0.6303,0.0285",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.208,208 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.1533,0.7349,0.6315,0.031",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msA.hmt:7.401,401 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.173,0.1046,0.5783,0.03",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.402,402 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.1863,0.1181,0.5783,0.0295",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.403,403 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.5979,0.2942,0.205,0.0588",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.404,404 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.612,0.3472,0.1973,0.0691",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.405,405 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.6063,0.4123,0.2017,0.0896",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.406,406 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.6004,0.4988,0.2072,0.0511",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msA.hmt:7.407,407 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.6021,0.5419,0.1997,0.0889",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAim.hmt:7.12,12 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.5808,0.338,0.0343,0.0432",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAim.hmt:7.13,13 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.5313,0.4154,0.0767,0.0391",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2004,1st intermarginal scholion of 96r,"urn:cite:hmt:vaimg.VA096RN-0268@0.6142,0.2505,0.0367,0.0626",urn:cite:hmt:msA.96r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2005,2nd intermarginal scholion of 96r,"urn:cite:hmt:vaimg.VA096RN-0268@0.625,0.3406,0.0433,0.0369",urn:cite:hmt:msA.96r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2006,3rd intermarginal scholion of 96r,"urn:cite:hmt:vaimg.VA096RN-0268@0.6108,0.5936,0.0483,0.0445",urn:cite:hmt:msA.96r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2007,4th intermarginal scholion of 96r,"urn:cite:hmt:vaimg.VA096RN-0268@0.6017,0.6731,0.0708,0.0463",urn:cite:hmt:msA.96r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2014,1st intermarginal scholion of 96v,"urn:cite:hmt:vaimg.VA096VN-0599@0.4058,0.377,0.055,0.0288",urn:cite:hmt:msA.96v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2015,2nd intermarginal scholion of 96v,"urn:cite:hmt:vaimg.VA096VN-0599@0.4133,0.4678,0.0467,0.0576",urn:cite:hmt:msA.96v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2016,3rd intermarginal scholion of 96v,"urn:cite:hmt:vaimg.VA096VN-0599@0.4133,0.5304,0.0475,0.0388",urn:cite:hmt:msA.96v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2024,2nd intermarginal scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.6017,0.2624,0.0783,0.0257",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2023,1st intermarginal scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.6042,0.3795,0.1083,0.0551",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2034,1st intermarginal scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.4,0.2567,0.0617,0.0426",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2035,2nd intermarginal scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.4033,0.3181,0.0558,0.0238",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2036,3rd intermarginal scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.4167,0.4126,0.0442,0.0363",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2037,4th intermarginal scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.4158,0.5842,0.0592,0.0326",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAim.hmt:7.2047,1st intermarginal scholion of 98r,"urn:cite:hmt:vaimg.VA098RN-0270@0.5975,0.2336,0.0617,0.0382",urn:cite:hmt:msA.98r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2048,2nd intermarginal scholion of 98r,"urn:cite:hmt:vaimg.VA098RN-0270@0.6133,0.5272,0.0592,0.0169",urn:cite:hmt:msA.98r
urn:cts:greekLit:tlg5026.msAim.hmt:7.2051,3rd intermarginal scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.599,0.4207,0.119,0.0173",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msA.hmt:7.301,301 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.1825,0.1287,0.5499,0.0252",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.302,302 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.1934,0.1504,0.4225,0.0158",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.303,303 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.196,0.1415,0.6539,0.0443",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.304,304 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.193,0.1732,0.47,0.0328",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.305,305 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.1978,0.1709,0.6609,0.0402",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.306,306 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.183,0.1751,0.696,0.5838",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.307,307 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.2051,0.7241,0.6926,0.0475",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.308,308 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.2036,0.7382,0.6976,0.0908",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.309,309 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.1963,0.7912,0.6563,0.0398",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msA.hmt:7.310,310 (msA) of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.1922,0.8062,0.6976,0.0729",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAim.hmt:7.311,311 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.397,0.3148,0.06,0.0766",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAim.hmt:7.312,312 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.405,0.4891,0.062,0.0481",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAim.hmt:7.313,313 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.416,0.6003,0.063,0.0391",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAim.hmt:7.314,314 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.413,0.6364,0.067,0.0781",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAim.hmt:7.107,107 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.3971,0.3332,0.0625,0.0315",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msAim.hmt:7.108,108 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.3973,0.3617,0.0637,0.0363",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msAim.hmt:7.109,109 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.4014,0.5149,0.0623,0.0456",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msAim.hmt:7.110,110 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA091VN-0594@0.4036,0.6145,0.066,0.0276",urn:cite:hmt:msA.91v
urn:cts:greekLit:tlg5026.msAim.hmt:7.209,209 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.5475,0.4358,0.0958,0.0332",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msAim.hmt:7.408,408 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.5667,0.258,0.0933,0.0376",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAim.hmt:7.409,409 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.5771,0.4691,0.036,0.0365",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAim.hmt:7.410,410 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.5703,0.5134,0.0371,0.0462",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAint.hmt:7.14,14 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.1038,0.2889,0.0747,0.0299",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.15,15 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.1059,0.3143,0.0688,0.0259",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.16,16 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.1109,0.337,0.064,0.0372",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.17,17 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.0969,0.3725,0.0778,0.0435",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.18,18 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.1,0.4292,0.0735,0.0268",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.19,19 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.1044,0.5055,0.0684,0.0249",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.20,20 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.0982,0.5829,0.0797,0.0271",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAint.hmt:7.211,211 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.0967,0.4684,0.0767,0.0557",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msAint.hmt:7.212,212 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.0892,0.5748,0.0767,0.0463",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msAint.hmt:7.213,213 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.0842,0.6575,0.075,0.0438",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msAint.hmt:7.2026,1st interior scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.1083,0.4546,0.0433,0.0188",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msAint.hmt:7.2027,2nd interior scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.1092,0.5517,0.0467,0.015",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msAint.hmt:7.2038,1st interior scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.8742,0.345,0.0342,0.0332",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAint.hmt:7.2039,2nd interior scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.835,0.6111,0.0583,0.02",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAint.hmt:7.2050,1st interior scholion of 98r,"urn:cite:hmt:vaimg.VA098RN-0270@0.1108,0.3544,0.0592,0.0357",urn:cite:hmt:msA.98r
urn:cts:greekLit:tlg5026.msAint.hmt:7.315,315 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.832,0.3479,0.056,0.0361",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAint.hmt:7.316,316 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.853,0.4711,0.047,0.0368",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAint.hmt:7.411,411 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.1126,0.3733,0.0707,0.0374",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAint.hmt:7.412,412 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.1109,0.4058,0.073,0.0331",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAint.hmt:7.413,413 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.1154,0.4477,0.0647,0.0432",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAint.hmt:7.414,414 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.108,0.5109,0.0718,0.038",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAint.hmt:7.415,415 (msAint)of Iliad 7,"urn:cite:hmt:vaimg.VA093RN-0265@0.1074,0.5461,0.0678,0.0281",urn:cite:hmt:msA.93r
urn:cts:greekLit:tlg5026.msAil.hmt:7.21,21 (msAil)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.492,0.49,0.1233,0.0438",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAim.hmt:7.210,210 (msAim)of Iliad 7,"urn:cite:hmt:vaimg.VA092RN-0264@0.26,0.6938,0.2283,0.0313",urn:cite:hmt:msA.92r
urn:cts:greekLit:tlg5026.msAil.hmt:7.2040,1st interlinear scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.7175,0.4045,0.0492,0.0081",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAil.hmt:7.2041,2nd interlinear scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.4675,0.4308,0.0133,0.005",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAil.hmt:7.2042,3rd interlinear scholion of 97v,"urn:cite:hmt:vaimg.VA097VN-0600@0.5242,0.4277,0.0308,0.0094",urn:cite:hmt:msA.97v
urn:cts:greekLit:tlg5026.msAil.hmt:7.317,317 (msAil)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.465,0.4884,0.112,0.0428",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAext.hmt:7.22,22 (msAext)of Iliad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.8085,0.3195,0.067,0.0317",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msA.hmt:7.23,23 (msA) of Illiad 7,"urn:cite:hmt:vaimg.VA091RN-0263@0.8607,0.3003,0.0508,0.0128",urn:cite:hmt:msA.91r
urn:cts:greekLit:tlg5026.msAext.hmt:7.2008,1st external scholion of 96r,"urn:cite:hmt:vaimg.VA096RN-0268@0.8358,0.5247,0.0508,0.0413",urn:cite:hmt:msA.96r
urn:cts:greekLit:tlg5026.msAext.hmt:7.2017,1st external scholion of 96v,"urn:cite:hmt:vaimg.VA096VN-0599@0.1025,0.6807,0.06,0.0388",urn:cite:hmt:msA.96v
urn:cts:greekLit:tlg5026.msAext.hmt:7.2018,2nd external scholion of 96v,"urn:cite:hmt:vaimg.VA096VN-0599@0.1075,0.2786,0.0442,0.0238",urn:cite:hmt:msA.96v
urn:cts:greekLit:tlg5026.msAext.hmt:7.2025,1st external scholion of 97r,"urn:cite:hmt:vaimg.VA097RN-0269@0.8167,0.6932,0.0575,0.0194",urn:cite:hmt:msA.97r
urn:cts:greekLit:tlg5026.msAext.hmt:7.2049,1st external scholion of 98r,"urn:cite:hmt:vaimg.VA098RN-0270@0.8725,0.5059,0.0208,0.0225",urn:cite:hmt:msA.98r
urn:cts:greekLit:tlg5026.msAext.hmt:7.318,318 (msAext)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.109,0.5642,0.055,0.0353",urn:cite:hmt:msA.92v
urn:cts:greekLit:tlg5026.msAext.hmt:7.319,319 (msAext)of Iliad 7,"urn:cite:hmt:vaimg.VA092VN-0595@0.108,0.6033,0.071,0.0316",urn:cite:hmt:msA.92v
