urn:cite:hmt:venAsign.235.v1	urn:cite:hmt:msA.30r
urn:cite:hmt:venAsign.1722.v1	urn:cite:hmt:msA.172r
urn:cite:hmt:venAsign.2378.v1	urn:cite:hmt:msA.262v
urn:cite:hmt:venAsign.1516.v1	urn:cite:hmt:msA.149v
urn:cite:hmt:venAsign.1475.v1	urn:cite:hmt:msA.144v
urn:cite:hmt:venAsign.1.v1	urn:cite:hmt:msA.12r
urn:cite:hmt:venAsign.838.v1	urn:cite:hmt:msA.92r
urn:cite:hmt:venAsign.222.v1	urn:cite:hmt:msA.29r
urn:cite:hmt:venAsign.2283.v1	urn:cite:hmt:msA.248r
urn:cite:hmt:venAsign.380.v1	urn:cite:hmt:msA.43v
urn:cite:hmt:venAsign.2498.v1	urn:cite:hmt:msA.275v
urn:cite:hmt:venAsign.2770.v1	urn:cite:hmt:msA.309v
urn:cite:hmt:venAsign.1179.v1	urn:cite:hmt:msA.118v
urn:cite:hmt:venAsign.872.v1	urn:cite:hmt:msA.95v
urn:cite:hmt:venAsign.2250.v1	urn:cite:hmt:msA.243r
urn:cite:hmt:venAsign.2539.v1	urn:cite:hmt:msA.280r
urn:cite:hmt:venAsign.174.v1	urn:cite:hmt:msA.26v
urn:cite:hmt:venAsign.1105.v1	urn:cite:hmt:msA.111v
urn:cite:hmt:venAsign.2365.v1	urn:cite:hmt:msA.260v
urn:cite:hmt:venAsign.789.v1	urn:cite:hmt:msA.88r
urn:cite:hmt:venAsign.458.v1	urn:cite:hmt:msA.50r
urn:cite:hmt:venAsign.1189.v1	urn:cite:hmt:msA.119v
urn:cite:hmt:venAsign.2874.v1	urn:cite:hmt:msA.322r
urn:cite:hmt:venAsign.734.v1	urn:cite:hmt:msA.82v
urn:cite:hmt:venAsign.1020.v1	urn:cite:hmt:msA.106v
urn:cite:hmt:venAsign.1447.v1	urn:cite:hmt:msA.141r
urn:cite:hmt:venAsign.1787.v1	urn:cite:hmt:msA.182r
urn:cite:hmt:venAsign.1863.v1	urn:cite:hmt:msA.188r
urn:cite:hmt:venAsign.737.v1	urn:cite:hmt:msA.83r
