Sequence,PageUrn,RV,Label
235,urn:cite:hmt:u4.118r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 118, recto"
236,urn:cite:hmt:u4.118v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 118, verso"
237,urn:cite:hmt:u4.119r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 119, recto"
238,urn:cite:hmt:u4.119v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 119, verso"
239,urn:cite:hmt:u4.120r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 120, recto"
240,urn:cite:hmt:u4.120v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 120, verso"
241,urn:cite:hmt:u4.121r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 121, recto"
242,urn:cite:hmt:u4.121v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 121, verso"
243,urn:cite:hmt:u4.122r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 122, recto"
244,urn:cite:hmt:u4.122v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 122, verso"
245,urn:cite:hmt:u4.123r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 123, recto"
246,urn:cite:hmt:u4.123v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 123, verso"
247,urn:cite:hmt:u4.124r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 124, recto"
248,urn:cite:hmt:u4.124v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 124, verso"
249,urn:cite:hmt:u4.125r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 125, recto"
250,urn:cite:hmt:u4.125v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 125, verso"
251,urn:cite:hmt:u4.126r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 126, recto"
252,urn:cite:hmt:u4.126v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 126, verso"
253,urn:cite:hmt:u4.127r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 127, recto"
254,urn:cite:hmt:u4.127v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 127, verso"
255,urn:cite:hmt:u4.128r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 128, recto"
256,urn:cite:hmt:u4.128v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 128, verso"
257,urn:cite:hmt:u4.129r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 129, recto"
258,urn:cite:hmt:u4.129v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 129, verso"
259,urn:cite:hmt:u4.130r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 130, recto"
260,urn:cite:hmt:u4.130v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 130, verso"
261,urn:cite:hmt:u4.131r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 131, recto"
262,urn:cite:hmt:u4.131v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 131, verso"
263,urn:cite:hmt:u4.132r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 132, recto"
264,urn:cite:hmt:u4.132v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 132, verso"
265,urn:cite:hmt:u4.133r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 133, recto"
266,urn:cite:hmt:u4.133v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 133, verso"
267,urn:cite:hmt:u4.134r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 134, recto"
268,urn:cite:hmt:u4.134v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 134, verso"
269,urn:cite:hmt:u4.135r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 135, recto"
270,urn:cite:hmt:u4.135v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 135, verso"
271,urn:cite:hmt:u4.136r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 136, recto"
272,urn:cite:hmt:u4.136v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 136, verso"
273,urn:cite:hmt:u4.137r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 137, recto"
274,urn:cite:hmt:u4.137v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 137, verso"
275,urn:cite:hmt:u4.138r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 138, recto"
276,urn:cite:hmt:u4.138v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 138, verso"
277,urn:cite:hmt:u4.139r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 139, recto"
278,urn:cite:hmt:u4.139v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 139, verso"
279,urn:cite:hmt:u4.140r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 140, recto"
280,urn:cite:hmt:u4.140v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 140, verso"
281,urn:cite:hmt:u4.141r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 141, recto"
282,urn:cite:hmt:u4.141v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 141, verso"
283,urn:cite:hmt:u4.142r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 142, recto"
284,urn:cite:hmt:u4.142v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 142, verso"
285,urn:cite:hmt:u4.143r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 143, recto"
286,urn:cite:hmt:u4.143v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 143, verso"
287,urn:cite:hmt:u4.144r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 144, recto"
288,urn:cite:hmt:u4.144v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 144, verso"
289,urn:cite:hmt:u4.145r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 145, recto"
290,urn:cite:hmt:u4.145v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 145, verso"
291,urn:cite:hmt:u4.146r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 146, recto"
292,urn:cite:hmt:u4.146v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 146, verso"
293,urn:cite:hmt:u4.147r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 147, recto"
294,urn:cite:hmt:u4.147v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 147, verso"
295,urn:cite:hmt:u4.148r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 148, recto"
296,urn:cite:hmt:u4.148v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 148, verso"
297,urn:cite:hmt:u4.149r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 149, recto"
298,urn:cite:hmt:u4.149v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 149, verso"
299,urn:cite:hmt:u4.150r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 150, recto"
300,urn:cite:hmt:u4.150v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 150, verso"
301,urn:cite:hmt:u4.151r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 151, recto"
302,urn:cite:hmt:u4.151v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 151, verso"
303,urn:cite:hmt:u4.152r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 152, recto"
304,urn:cite:hmt:u4.152v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 152, verso"
305,urn:cite:hmt:u4.153r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 153, recto"
306,urn:cite:hmt:u4.153v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 153, verso"
307,urn:cite:hmt:u4.154r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 154, recto"
308,urn:cite:hmt:u4.154v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 154, verso"
309,urn:cite:hmt:u4.155r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 155, recto"
310,urn:cite:hmt:u4.155v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 155, verso"
311,urn:cite:hmt:u4.156r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 156, recto"
312,urn:cite:hmt:u4.156v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 156, verso"
313,urn:cite:hmt:u4.157r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 157, recto"
314,urn:cite:hmt:u4.157v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 157, verso"
315,urn:cite:hmt:u4.158r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 158, recto"
316,urn:cite:hmt:u4.158v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 158, verso"
317,urn:cite:hmt:u4.159r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 159, recto"
318,urn:cite:hmt:u4.159v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 159, verso"
319,urn:cite:hmt:u4.160r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 160, recto"
320,urn:cite:hmt:u4.160v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 160, verso"
321,urn:cite:hmt:u4.161r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 161, recto"
322,urn:cite:hmt:u4.161v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 161, verso"
323,urn:cite:hmt:u4.162r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 162, recto"
324,urn:cite:hmt:u4.162v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 162, verso"
325,urn:cite:hmt:u4.163r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 163, recto"
326,urn:cite:hmt:u4.163v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 163, verso"
327,urn:cite:hmt:u4.164r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 164, recto"
328,urn:cite:hmt:u4.164v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 164, verso"
329,urn:cite:hmt:u4.165r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 165, recto"
330,urn:cite:hmt:u4.165v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 165, verso"
331,urn:cite:hmt:u4.166r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 166, recto"
332,urn:cite:hmt:u4.166v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 166, verso"
333,urn:cite:hmt:u4.167r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 167, recto"
334,urn:cite:hmt:u4.167v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 167, verso"
335,urn:cite:hmt:u4.168r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 168, recto"
336,urn:cite:hmt:u4.168v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 168, verso"
337,urn:cite:hmt:u4.169r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 169, recto"
338,urn:cite:hmt:u4.169v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 169, verso"
339,urn:cite:hmt:u4.170r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 170, recto"
340,urn:cite:hmt:u4.170v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 170, verso"
341,urn:cite:hmt:u4.171r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 171, recto"
342,urn:cite:hmt:u4.171v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 171, verso"
343,urn:cite:hmt:u4.172r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 172, recto"
344,urn:cite:hmt:u4.172v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 172, verso"
345,urn:cite:hmt:u4.173r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 173, recto"
346,urn:cite:hmt:u4.173v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 173, verso"
347,urn:cite:hmt:u4.174r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 174, recto"
348,urn:cite:hmt:u4.174v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 174, verso"
349,urn:cite:hmt:u4.175r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 175, recto"
350,urn:cite:hmt:u4.175v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 175, verso"
351,urn:cite:hmt:u4.176r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 176, recto"
352,urn:cite:hmt:u4.176v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 176, verso"
353,urn:cite:hmt:u4.177r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 177, recto"
354,urn:cite:hmt:u4.177v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 177, verso"
355,urn:cite:hmt:u4.178r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 178, recto"
356,urn:cite:hmt:u4.178v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 178, verso"
357,urn:cite:hmt:u4.179r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 179, recto"
358,urn:cite:hmt:u4.179v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 179, verso"
359,urn:cite:hmt:u4.180r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 180, recto"
360,urn:cite:hmt:u4.180v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 180, verso"
361,urn:cite:hmt:u4.181r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 181, recto"
362,urn:cite:hmt:u4.181v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 181, verso"
363,urn:cite:hmt:u4.182r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 182, recto"
364,urn:cite:hmt:u4.182v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 182, verso"
365,urn:cite:hmt:u4.183r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 183, recto"
366,urn:cite:hmt:u4.183v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 183, verso"
367,urn:cite:hmt:u4.184r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 184, recto"
368,urn:cite:hmt:u4.184v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 184, verso"
369,urn:cite:hmt:u4.185r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 185, recto"
370,urn:cite:hmt:u4.185v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 185, verso"
371,urn:cite:hmt:u4.186r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 186, recto"
372,urn:cite:hmt:u4.186v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 186, verso"
373,urn:cite:hmt:u4.187r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 187, recto"
374,urn:cite:hmt:u4.187v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 187, verso"
375,urn:cite:hmt:u4.188r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 188, recto"
376,urn:cite:hmt:u4.188v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 188, verso"
377,urn:cite:hmt:u4.189r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 189, recto"
378,urn:cite:hmt:u4.189v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 189, verso"
379,urn:cite:hmt:u4.190r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 190, recto"
380,urn:cite:hmt:u4.190v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 190, verso"
381,urn:cite:hmt:u4.191r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 191, recto"
382,urn:cite:hmt:u4.191v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 191, verso"
383,urn:cite:hmt:u4.192r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 192, recto"
384,urn:cite:hmt:u4.192v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 192, verso"
385,urn:cite:hmt:u4.193r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 193, recto"
386,urn:cite:hmt:u4.193v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 193, verso"
387,urn:cite:hmt:u4.194r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 194, recto"
388,urn:cite:hmt:u4.194v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 194, verso"
389,urn:cite:hmt:u4.195r.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 195, recto"
390,urn:cite:hmt:u4.195v.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), folio 195, verso"
391,urn:cite:hmt:u4.backflyr.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), back flyleaf, recto"
392,urn:cite:hmt:u4.backflyv.v1,verso,"Marciana 841 (Graecus Z. 458 = Allen U4), back flyleaf, verso"
393,urn:cite:hmt:u4.backcover.v1,recto,"Marciana 841 (Graecus Z. 458 = Allen U4), rear inside cover"
